,x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,r2,size ratio,suppression index,ecc,polar,roi,session,ses,subject,fwhmax,halfmax,fwmin,min_profile
150601,-2.4491935253921517,-0.9230125086628118,1.6500802326509771,0.1923903137046874,0.0,0.17852994945512848,1.7047301972013795,0.7681837505122463,1.0331195801689008,0.9904420363534868,2.617346178091628,-2.781188922585372,V2,3,memantine,001,2.7627627849578857,6.926927089691162,0.006929263472557068,-0.0014095287770032883
150606,-2.349268213886292,-0.8902388933772859,1.5620107394424276,0.12689811971116807,0.0,0.11229339011062785,1.6434883190240934,0.7438356780852867,1.0521619842452234,0.9796348322065147,2.5122870910901294,-2.779369540458213,V2,3,memantine,001,2.682682752609253,6.6866865158081055,0.007301323115825653,-0.001339603215456009
150607,-0.2311258707197517,-1.3912585368079142,1.9866485210334008,0.14409541734281958,0.0,0.13290939513626926,2.0883409978547487,0.712482394510742,1.0511879558687363,1.019216075392542,1.4103260205912893,-1.7354200617239064,V2,3,memantine,001,3.0030031204223633,7.727727890014648,0.005592405796051025,-0.002260105684399605
150617,-0.40618018009801526,-1.5785743773117638,2.0767054744774525,0.14214914411210944,0.0,0.12941429682931171,2.2056058342998295,0.737543656602053,1.0620696393429652,1.0269374600478984,1.6299936820152645,-1.8226414092418703,V2,3,memantine,001,3.163163185119629,8.04804801940918,0.0063667893409729,-0.002752291038632393
150624,-0.30819906480852477,-1.4991091872615314,2.0805617179265123,0.12207650172382313,0.0,0.10886341565183794,2.238393364856197,0.7405345799722547,1.0758601129540053,1.032194389280575,1.5304623546107818,-1.7735592755770986,V2,3,memantine,001,3.163163185119629,8.128128051757812,0.006605889648199081,-0.002827022224664688
150625,-0.4125620362288242,-1.8326734811419654,2.082454354465544,0.07777196597185565,0.0,0.06692511647983296,2.3075817115268573,0.630960818410682,1.1081067426897295,1.0566453672770468,1.8785365373657983,-1.792220092943093,V2,3,memantine,001,3.163163185119629,8.128128051757812,0.0054228901863098145,-0.00261019729077816
150632,-0.39823555328868804,-1.7217954480163224,2.0651011607622927,0.11086193495984513,0.0,0.09817374101584421,2.2459681128072946,0.6843061040332906,1.0875826111967504,1.0474598779516906,1.7672495920816833,-1.7980903747909094,V2,3,memantine,001,3.083083152770996,7.967967987060547,0.00634344294667244,-0.003115599974989891
150834,-2.3434140544091067,-2.085909633592024,1.8303086106285802,0.13537281424155734,0.0,0.11937617522061471,1.9298334269345008,0.746231809345927,1.054375975574819,0.9803410903043245,3.137293169264572,-2.4142654100394036,V2,3,memantine,001,3.163163185119629,7.887887954711914,0.007997479289770126,-0.001507866196334362
150835,-2.1063937062279283,-2.134226672206881,1.9683974301266187,0.16684397782003618,0.0,0.14512947173538104,2.098685968266904,0.7519442661534035,1.0661901586266065,0.9888135701081943,2.998636012255553,-2.349631165999568,V2,3,memantine,001,3.3233232498168945,8.288288116455078,0.010856248438358307,-0.002467205747961998
150841,-2.512514259878657,-1.7650712133425908,1.7548437694592425,0.1803854999102467,0.0,0.1708948705043675,1.7989539556460183,0.6784167158067431,1.0251362468582423,0.9956130540327192,3.0705381115147032,-2.529182826470738,V2,3,memantine,001,2.9229228496551514,7.247247219085693,0.004744730889797211,-0.0010794159024953842
150842,-2.6275620696164737,-1.882374441939289,1.8268944988022315,0.19994180858576938,0.0,0.19114880971354922,1.860194879277416,0.7243316955941101,1.0182278618152374,0.9911923345700051,3.2322462730048054,-2.519947339874374,V2,3,memantine,001,3.083083152770996,7.807807922363281,0.004396036267280579,-0.0007480904459953308
150843,-2.1934514641406886,-2.16562847968661,1.943347742448575,0.1739075156978465,0.0,0.14917712185712736,2.0959252541118083,0.7510879798081129,1.0785127171686675,0.9977791247451093,3.0823977740665898,-2.362577168874213,V2,3,memantine,001,3.2432432174682617,8.128128051757812,0.012363985180854797,-0.0032373499125242233
150844,-2.1250800691963,-2.271986141159931,2.035051927547043,0.15317049918600387,0.0,0.12524336420394538,2.240806179800928,0.7951209735877678,1.1011051607424542,0.9913732433604244,3.110930138418114,-2.322796892516594,V2,3,memantine,001,3.4034035205841064,8.60860824584961,0.013962365686893463,-0.00343530997633934
150852,-2.460217330415717,-1.3533804886518581,1.634245097906101,0.051376484704482535,0.0,0.04134954688884376,1.7894990292861819,0.7311587803284763,1.0950003959497887,0.9650169060615159,2.807901006079342,-2.6386680100874376,V2,3,memantine,001,2.8428428173065186,7.1671671867370605,0.005012834444642067,-0.0009261961095035076
150853,-2.0483259608850015,-2.2467012669004585,1.9727463155851062,0.2022804118110575,0.0,0.17283080410055643,2.122619057140088,0.7880436255836489,1.0759716241115018,0.9891654930806224,3.040280550332089,-2.310040085603151,V2,3,memantine,001,3.3233232498168945,8.368368148803711,0.014723449945449829,-0.003429938107728958
150854,-1.7221335691502195,-2.2780020753959445,1.7493349265082734,0.034358371803037614,0.0,0.014682263423790693,2.760851395673342,0.7803750000013405,1.578229162316039,1.0643894583096316,2.8557026255375937,-2.2181163334289424,V2,3,memantine,001,3.2432432174682617,8.528528213500977,0.009837120771408081,-0.0026932922191917896
150860,-2.526254965526637,-0.9218176947459755,1.6128270208023976,0.1676271026075542,0.0,0.1535777983624475,1.6727748009273902,0.7610432889435703,1.0371693798229942,0.9855611425869923,2.6891842653850953,-2.7917104960497166,V2,3,memantine,001,2.7627627849578857,6.926927089691162,0.0070236921310424805,-0.0012972410768270493
150861,-2.4708985339903746,-1.0373416429857494,1.620912770207145,0.18845219675994884,0.0,0.1754488368871548,1.6690451016239416,0.7454299546590162,1.0296945846201493,0.9871113522939681,2.6798166447628757,-2.744114577426439,V2,3,memantine,001,2.7627627849578857,6.926927089691162,0.006500802934169769,-0.001153295859694481
150862,-1.854460680313727,-2.328594454235087,1.704301128811252,0.0426165113547757,0.0,0.016327570448495005,2.7441743300042565,0.7987887213642878,1.6101464017208713,0.9932862029674576,2.976806434272147,-2.2433298950392917,V2,3,memantine,001,3.3233232498168945,8.528528213500977,0.013143216259777546,-0.003018918912857771
150863,-0.9509404845630054,-2.1416599262760703,1.5312961712964317,0.020439976105658546,0.0,0.005913044093420836,3.502933084689096,0.7321696930298665,2.287560793496551,1.5138262192813599,2.3432872305796715,-1.9886664187765264,V2,3,memantine,001,3.0030031204223633,8.208208084106445,0.007262640167027712,-0.002413493348285556
150870,-2.405009879861643,-0.8780608869186236,1.5626993283956656,0.1567762435437637,0.0,0.1407093271310737,1.6331791730368277,0.7445526132379532,1.0451013469836963,0.9803010029154011,2.56028581282802,-2.7915325733143845,V2,3,memantine,001,2.682682752609253,6.766766548156738,0.008032314479351044,-0.0014136070385575294
150871,-0.6551113479386188,-1.9391608630847943,1.74414203983177,0.023699168006929738,0.0,0.01106887447398513,2.9316395909673396,0.6747153169723897,1.680849107478717,1.3195559775800068,2.046830655212521,-1.896590551832698,V2,3,memantine,001,3.083083152770996,8.208208084106445,0.006314495112746954,-0.0026673697866499424
151139,-2.7620929022760414,-1.801872304432689,1.8231421462133988,0.1160282264642111,0.0,0.10723832266842118,1.8914384904609431,0.7163904053638865,1.0374607895436971,0.9947861770375747,3.297863096352736,-2.563561852286957,V2,3,memantine,001,3.0030031204223633,7.567567348480225,0.004394456744194031,-0.0010334393009543419
151140,-2.597754055505151,-1.7735453771556071,1.6454921083437335,0.10766858957871044,0.0,0.09834335081924381,1.7071024650395918,0.6907272061890104,1.037441903478876,0.9830679764196186,3.1454394506528787,-2.5425566242096806,V2,3,memantine,001,2.8428428173065186,7.087087154388428,0.004662014544010162,-0.0008109370246529579
151141,-2.400130221694574,-2.1576345618844197,1.8681578447791636,0.14659319213521113,0.0,0.12953806961545886,1.9731573690714894,0.7644542690015287,1.0562048461728017,0.9857798363445489,3.227384697201407,-2.409349324399138,V2,3,memantine,001,3.163163185119629,7.887887954711914,0.00852668285369873,-0.0017859656363725662
151146,-2.4903966864655906,-1.0848740738432694,1.6990789239209283,0.08957857901852521,0.0,0.07800458928446252,1.8105434422121685,0.7436309046873024,1.0656029079767617,0.9887961790748768,2.7164365282583147,-2.7307587471510315,V2,3,memantine,001,2.8428428173065186,7.1671671867370605,0.005786266177892685,-0.00131287332624197
151147,-2.685982320781206,-1.7367949629417045,1.942892741218822,0.11797490912924936,0.0,0.10937685837009992,2.012044742158027,0.7317406563371726,1.0355922895135345,0.9942907747889033,3.198586839660426,-2.567601120805729,V2,3,memantine,001,3.2432432174682617,8.04804801940918,0.004298605024814606,-0.0009901132434606552
151148,-2.340475428615126,-2.141800866349799,1.9050943047669355,0.24062797481415293,0.0,0.2124173384906334,2.01474917550771,0.7698674893985753,1.0575587625591003,0.9873084706118035,3.1725598785598845,-2.40048997602843,V2,3,memantine,001,3.2432432174682617,8.04804801940918,0.014103926718235016,-0.0030501168221235275
151149,-2.1157405471929573,-2.1316744378470425,1.9782766209294136,0.26476478288351607,0.0,0.23355983600097427,2.101122714057718,0.7650514581469021,1.0620975306631235,0.9951000361332196,3.0033970719847978,-2.3524430752814753,V2,3,memantine,001,3.2432432174682617,8.208208084106445,0.015600994229316711,-0.0038854628801345825
151158,-2.6086730659030497,-0.9351738829241381,1.6552836271796607,0.16281725007489525,0.0,0.1486490416855024,1.7204700696254969,0.7664436737157713,1.0393808295904572,0.9863047011171794,2.771231739871537,-2.797377639546655,V2,3,memantine,001,2.8428428173065186,7.007007122039795,0.007083185017108917,-0.0013590604066848755
151159,-2.144373404814049,-2.092988553400674,1.9284552520458114,0.1564785426180476,0.0,0.12267291548157895,2.1718395920283347,0.8023365546261064,1.12620689006101,0.9943293397423264,2.996487674585037,-2.3683205094813826,V2,3,memantine,001,3.2432432174682617,8.208208084106445,0.016901202499866486,-0.004320591688156128
