,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
1033,1.779047149535713,-0.7629630084768232,0.517572555269254,0.029996877141823634,0.0,0.5507678874381243,1.9357482565083588,-0.4051359564904958,v1,2,placebo,001,1.241241216659546,0.014987222850322723
1034,1.4678800767221438,-1.163807247349698,0.5739304880282599,0.03139211496304909,0.0,0.5089490076268385,1.8732643242803424,-0.670365339313624,v1,2,placebo,001,1.3213213682174683,0.015686511993408203
1035,1.5728306736862712,-0.8050591967900168,0.5667996827845736,0.041933664851841294,0.0,0.6385072182421392,1.7668946313871114,-0.4730855361693902,v1,2,placebo,001,1.3213213682174683,0.02095375768840313
1041,1.2428167585483472,-0.8130544383166088,0.6037243888887737,0.045918217653345875,0.0,0.6311516788932774,1.4851434324653483,-0.5793241980636868,v1,2,placebo,001,1.401401400566101,0.022946488112211227
1053,1.407590095424904,-0.3921037349464263,0.44546201642391614,0.05133952965489201,0.0,0.7066595024852966,1.4611828139207044,-0.2716764779877124,v1,2,placebo,001,1.0810810327529907,0.025643855333328247
1054,1.2853507255146572,-0.5729914876222797,0.3378314315066773,0.06696200165803205,0.0,0.5728704689156585,1.407283103170307,-0.4193441234394135,v1,2,placebo,001,0.7607607841491699,0.033422261476516724
1062,1.304856656845364,-0.4375889412466748,0.3330101132292618,0.07807932546838198,0.0,0.6502455853225149,1.376275763215732,-0.3235680795249414,v1,2,placebo,001,0.7607607841491699,0.03896917775273323
1063,1.194005328541235,-0.5933914012442889,0.36843551825790627,0.04342658981060669,0.0,0.5244914886657404,1.3333274465244926,-0.4612250870522,v1,2,placebo,001,0.8408408164978027,0.02168126031756401
1064,0.790048571398796,-0.3395636835082486,0.4657088184801831,0.03883587533984802,0.0,0.5357376642934328,0.8599303694642773,-0.4059301181948443,v1,2,placebo,001,1.0810810327529907,0.01940000429749489
1074,1.0415194486718213,-0.4894941581285331,0.3319642459366982,0.05045429967315455,0.0,0.42830513128342607,1.1508115800614869,-0.43934517240982224,v1,2,placebo,001,0.7607607841491699,0.02518131583929062
1083,0.459446251573049,-0.43317622969169917,0.3314364476136207,0.05113787868513891,0.0,0.20958432174461172,0.6314526934414336,-0.7559764964373072,v1,2,placebo,001,0.7607607841491699,0.02552233636379242
1084,0.6867351120434313,-0.2790752831836844,0.5702460767145426,0.019147427271111007,0.0,0.44758716517093744,0.741274664208455,-0.385994084050326,v1,2,placebo,001,1.3213213682174683,0.00956781581044197
1089,0.6493715025369059,-0.4028381410744831,0.364027160146512,0.05404130280101778,0.0,0.4386254223421856,0.764174009117939,-0.5552490935985879,v1,2,placebo,001,0.8408408164978027,0.026979820802807808
1090,0.741424030569908,-0.07503878796411895,0.33201970060941205,0.05183710518382284,0.0,0.3825053717606903,0.7452116563806902,-0.10086554269632071,v1,2,placebo,001,0.7607607841491699,0.025871476158499718
1096,0.6176802573147399,-0.07702677753316708,0.5680504643527785,0.016278605446749857,0.0,0.4882367016860063,0.6224644766840493,-0.12406286619933238,v1,2,placebo,001,1.3213213682174683,0.008134249597787857
1233,3.1098031488342994,-2.9733095992862184,0.793464419208283,0.02727677875237713,0.0,0.6743108628298283,4.302492951500014,-0.7629638184542878,v1,2,placebo,001,1.881881833076477,0.013634049333631992
1255,2.843836858566796,-2.1143167759592103,0.7693478766567451,0.02344618189046326,0.0,0.6771148080029982,3.543690661901178,-0.6393109186099506,v1,2,placebo,001,1.8018018007278442,0.011719122529029846
1260,2.6270623103537614,-1.2140695085031332,0.5675993862794971,0.029054669849835686,0.0,0.6021379221910539,2.8940319891041772,-0.43290322962565486,v1,2,placebo,001,1.3213213682174683,0.014518301002681255
1261,2.2598064567717047,-1.6737377470952917,0.4459670720171684,0.029756946369664795,0.0,0.5686874285796726,2.812138557773907,-0.6374936601366736,v1,2,placebo,001,1.0810810327529907,0.01486348919570446
1262,1.9086519659178467,-1.5900884721928918,0.5168430571892192,0.027171123840083602,0.0,0.565305152802618,2.484216914120582,-0.6945976233464419,v1,2,placebo,001,1.241241216659546,0.013575374148786068
1267,2.637454348906589,-0.9813018431689348,0.44278539296671743,0.02677597975034071,0.0,0.4907756795284067,2.814092882257625,-0.3561941709920278,v1,2,placebo,001,1.0810810327529907,0.013374311849474907
1268,2.0718618107426336,-1.177738451431083,0.4429382139657269,0.032094483409580564,0.0,0.4802249888769705,2.383207759049351,-0.5168936920432073,v1,2,placebo,001,1.0810810327529907,0.01603085920214653
1280,1.7205888807691923,-0.5992715636655217,0.575090172874324,0.02898134769567415,0.0,0.6448555941518782,1.8219639139249442,-0.3351545941550254,v1,2,placebo,001,1.3213213682174683,0.014481896534562111
1286,1.5762520860289877,-0.7423577747324455,0.4942565980208854,0.044349858856308745,0.0,0.6063114537145297,1.742316189563893,-0.4401500652198754,v1,2,placebo,001,1.161161184310913,0.022156747058033943
1290,1.4785989637751704,-0.3807580620461224,0.44516245218856865,0.05108730251634438,0.0,0.6621005224297556,1.5268371221221098,-0.2520368776084705,v1,2,placebo,001,1.0810810327529907,0.02551783248782158
1304,1.1666329459784188,-0.3298814983956376,0.33298851793250883,0.06446902281868336,0.0,0.5663959209848831,1.2123754507684636,-0.2755696777278971,v1,2,placebo,001,0.7607607841491699,0.03217630833387375
1311,0.9327027518161781,-0.019052563877363062,0.33330425880862197,0.11327724052009658,0.0,0.608037836907209,0.9328973273816215,-0.020424421889035822,v1,2,placebo,001,0.7607607841491699,0.05653654411435127
1316,0.937410018687332,-0.10200040179721247,0.372375258348648,0.06460521858630901,0.0,0.6209937185190699,0.9429430656737324,-0.10838446413471607,v1,2,placebo,001,0.8408408164978027,0.03225595876574516
1321,0.744179523874063,-0.1611409920478662,0.3327743574709166,0.07163540429043114,0.0,0.5160247001904446,0.7614260194343228,-0.2132429771284493,v1,2,placebo,001,0.7607607841491699,0.03575294092297554
