,x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,r2,size ratio,suppression index,ecc,polar,roi,session,ses,subject,fwhmax,halfmax,fwmin,min_profile
1009,0.9701788131737824,-1.9054869627017956,1.4908698159945923,0.032320266088241775,0.0,0.0176863690611732,2.0285668821840797,0.6169973218455915,1.3606599720652186,1.0131248627581977,2.138253374733173,-1.0998554880481743,v1,2,placebo,001,2.682682752609253,6.846847057342529,0.007315921597182751,-0.001943215262144804
1010,1.0489607818506719,-1.703150704121453,1.4599809437541167,0.03325349710777813,0.0,0.01887297826864457,1.9206963254678804,0.6126357446772206,1.3155625994193492,0.9822593052805394,2.0002602437708386,-1.0187717552437685,v1,2,placebo,001,2.60260272026062,6.6866865158081055,0.007189209572970867,-0.0017323659267276525
1013,1.0305113942017714,-1.8939909252466458,1.1957590751025602,0.01612444802612328,0.0,0.002983288472150103,2.9261777930564903,0.7380486333386665,2.447129906001769,1.1079609199604996,2.156190009831305,-1.0724978428118501,v1,2,placebo,001,2.522522449493408,6.926927089691162,0.006569485180079937,-0.0012376868398860097
1021,1.8563743030623454,-1.353887915450872,1.073744783701508,0.01414892333264558,0.0,0.002264742275240801,3.179961477008258,0.6378218660605726,2.9615617465875026,1.403902596714314,2.2976374911360833,-0.630132958062299,v1,2,placebo,001,2.2822823524475098,6.446446418762207,0.005940883420407772,-0.0011986400932073593
1022,1.145573323670694,-1.5393699804768737,1.4023067977069146,0.02555750599564723,0.0,0.012535208703262133,2.0513920461518325,0.5604254484109121,1.4628696441508502,1.0496012850408216,1.918853349450992,-0.9310283568525102,v1,2,placebo,001,2.60260272026062,6.606606483459473,0.006510145962238312,-0.0018339171074330807
1023,0.703583928711468,-1.6195737141221582,1.5714457553704189,0.16793948336610012,0.0,0.1513862312736977,1.6558878267162644,0.6083431901289726,1.0537352759758105,1.0009136293320033,1.7657999207771267,-1.160969459767097,v1,2,placebo,001,2.522522449493408,6.446446418762207,0.008275337517261505,-0.002275599166750908
1024,0.8909358256761136,-1.5689852432545555,1.6047907436672817,0.17191062693838327,0.0,0.1576227885989813,1.6726429473521571,0.6104780608411413,1.0422810288211277,0.99606102857849,1.8042952471875924,-1.0543580610271337,v1,2,placebo,001,2.60260272026062,6.606606483459473,0.007142886519432068,-0.0017575118690729141
1033,1.6207810398611733,-0.7912309684900504,1.2014592901767878,0.016041646787949147,0.0,0.0033844142787135094,2.832916131458965,0.6793783699629892,2.3578960640789735,1.172961841653183,1.8036012931552166,-0.454146018102496,v1,2,placebo,001,2.522522449493408,6.766766548156738,0.006327545735985041,-0.0013543812092393637
1034,1.3851620795510176,-1.0681492237624808,1.6947007656851607,0.1290922375437377,0.0,0.11467201104571581,1.8021525707921178,0.6357794949919364,1.063404588752584,1.0045102220715147,1.7491760205452422,-0.6568918887953898,v1,2,placebo,001,2.7627627849578857,6.926927089691162,0.0072091370820999146,-0.0020961258560419083
1035,1.47500579641617,-0.790608364889683,1.3260513191772612,0.02316846153428756,0.0,0.005603065882873111,2.842089941030126,0.7482795879918067,2.143272963819741,1.110921838525477,1.6735303062970919,-0.49203392073167623,v1,2,placebo,001,2.682682752609253,7.247247219085693,0.008781446143984795,-0.0019317716360092163
1041,1.1508236646368584,-0.7570580216187929,1.8283291548587508,0.1268489396094572,0.0,0.10740706536341715,1.995066997799502,0.7711216611093143,1.0911968408410753,1.0082128063431062,1.377509330344288,-0.5818670255748969,v1,2,placebo,001,3.0030031204223633,7.567567348480225,0.009719841182231903,-0.002878793515264988
1053,1.3708401902173912,-0.3924226554382968,1.279626637191754,0.026522388146179493,0.0,0.010279037299037936,1.9970684687846083,0.8003912393045503,1.5606649711257492,0.9439721490680059,1.4259026501190388,-0.27880812121207016,v1,2,placebo,001,2.4424424171447754,6.366366386413574,0.008120311424136162,-0.001683855545707047
1064,0.726890492794452,-0.3612422824959067,1.9009507824968137,0.09067096555851872,0.0,0.08012744758304022,2.036304150119335,0.7306967376049183,1.0712029837220407,1.0140435699770711,0.8117054731722668,-0.461220136457643,v1,2,placebo,001,3.0030031204223633,7.647647857666016,0.005271177738904953,-0.0017522536218166351
1084,0.6175077655765464,-0.3262283049118376,1.8054246290529286,0.018504429642513687,0.0,0.011718977493435026,2.314878983026902,0.5626486904301423,1.2821797962517094,1.041146576107788,0.6983843837550994,-0.4860291278742336,v1,2,placebo,001,3.163163185119629,7.967967987060547,0.0033923769369721413,-0.0010436492739245296
1096,0.5519773091718577,-0.11835907883096065,1.7800586677247396,0.09448003308055428,0.0,0.08798376026497745,1.8437797630859454,0.5945819604374964,1.0357971883267498,0.9991068530953748,0.5645244205367188,-0.21122882854490482,v1,2,placebo,001,2.9229228496551514,7.247247219085693,0.0032477490603923798,-0.0008564107120037079
1255,2.771200238350042,-2.0886560179866485,1.8977275333378167,0.08660107103259689,0.0,0.0730708348507833,2.0801670454535146,0.7910976610754779,1.0961357776133511,1.0137935239038887,3.4701635008315055,-0.645865458202629,v1,2,placebo,001,3.083083152770996,7.807807922363281,0.006764404475688934,-0.0021209614351391792
1260,2.547891945581598,-1.3432220705365003,1.3344692826557334,0.02009251034645978,0.0,0.006640100642093603,2.4942395743941153,0.7526808164740904,1.8690872894656052,1.1545151320041374,2.8802775729321546,-0.48516192637045397,v1,2,placebo,001,2.60260272026062,6.846847057342529,0.006725180894136429,-0.001840747892856598
1261,2.1417415101228423,-1.5580847260042896,1.0713861094405848,0.01226417163398943,0.0,0.0017781735457534603,3.3553129828179653,0.7007779632390361,3.13174956558837,1.4220339888761728,2.6485250064122736,-0.6289350807751375,v1,2,placebo,001,2.2822823524475098,6.52652645111084,0.0052419439889490604,-0.000989481806755066
1262,1.7906455892596167,-1.5183160342462876,1.1042044300684581,0.014575297918225281,0.0,0.002370843691102375,3.0430569509272716,0.6777468443860162,2.75588185309002,1.2353973679135768,2.3476999821494,-0.7032826214362952,v1,2,placebo,001,2.3623623847961426,6.606606483459473,0.006101055070757866,-0.0011492448393255472
1267,2.410716794343379,-0.9482606763986191,1.3625181065456504,0.015584363077522246,0.0,0.0065617418692681,2.271539386514275,0.6989354627785734,1.6671627155643736,1.170269974327968,2.59051226071856,-0.3747623828148419,v1,2,placebo,001,2.522522449493408,6.606606483459473,0.004510597325861454,-0.001454544486477971
