,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
1048,1.1890008016924811,-0.6924274292275503,0.5694748326253283,0.04773150029278044,0.0,0.6385929625018888,1.375928287074598,-0.5273485024415544,V2,2,placebo,001,1.3213213682174683,0.023851005360484123
1049,1.336594747305678,-0.4221543871421929,0.6348347126327262,0.037830795037982305,0.0,0.671927675469185,1.4016775110946633,-0.3059277421007931,V2,2,placebo,001,1.4814814329147339,0.018905993551015854
1055,1.1659763900771578,-0.4212502042080544,0.5773434629313423,0.0451388314668534,0.0,0.6493445544421115,1.2397389550880007,-0.3466930069884962,V2,2,placebo,001,1.3213213682174683,0.022555852308869362
1056,1.1631382992789006,-0.3310589882931165,0.7213562869047334,0.02830994206437395,0.0,0.6304925574852167,1.2093348407199203,-0.27729289039343824,V2,2,placebo,001,1.7217217683792114,0.014149520546197891
1065,0.7461072092278134,-0.1860289109475092,0.5752537296726146,0.028619019914005634,0.0,0.5898609310557987,0.7689491032376801,-0.24435049983493207,V2,2,placebo,001,1.3213213682174683,0.014300847426056862
1075,0.8836423497646968,-0.267626295840533,0.4738233377559139,0.030962747376471988,0.0,0.480395876871895,0.9232809087829117,-0.29408518497284264,V2,2,placebo,001,1.0810810327529907,0.015467559918761253
1076,0.8694635827500848,-0.2305237920076498,0.5742545084260092,0.026946984753332327,0.0,0.630403186929297,0.8995043859871945,-0.25917032592279654,V2,2,placebo,001,1.3213213682174683,0.013465306721627712
1085,0.7529046403528188,-0.2509524962453437,0.7222133972813809,0.014227097083292834,0.0,0.5346119610066611,0.7936262047315327,-0.32173176639499507,V2,2,placebo,001,1.7217217683792114,0.0071108159609138966
1091,0.7583802851693876,-0.19489209467327553,0.6244336285772355,0.017497576906935697,0.0,0.5490711245613009,0.7830220849374164,-0.25154157430803065,V2,2,placebo,001,1.4814814329147339,0.00874429289251566
1223,2.5558298669636286,-3.3355875562276327,1.037829027930848,0.009901498890462589,0.0,0.5526390675370155,4.2021911729625,-0.9169881841413157,V2,2,placebo,001,2.4424424171447754,0.004949828144162893
1226,2.3022994750320267,-3.047736894268081,1.0475709740964438,0.009914678003999935,0.0,0.5544615257885609,3.819592000386376,-0.9238400139581059,V2,2,placebo,001,2.4424424171447754,0.004956433549523354
1243,1.688794359819205,-1.9918601921194548,0.6024819021283446,0.02106680159092379,0.0,0.5364248088434252,2.6114236375408932,-0.8675530304960267,V2,2,placebo,001,1.401401400566101,0.010527586564421654
1244,2.057637992028461,-1.8588097000247294,0.5679480584492761,0.02157340551981742,0.0,0.5420323136985711,2.77291319863153,-0.7346742024877013,V2,2,placebo,001,1.3213213682174683,0.010780003853142262
1256,1.7753614101282578,-1.9643502990085056,0.5353089777510482,0.02974738797481857,0.0,0.5459172276981166,2.647750032345841,-0.8358908928411731,V2,2,placebo,001,1.241241216659546,0.01486329548060894
1257,2.112217846336786,-1.6306213506823262,0.5744262649932749,0.026948831624733695,0.0,0.5404474033165981,2.6684059323282625,-0.6574298645709691,V2,2,placebo,001,1.3213213682174683,0.013466235250234604
1258,2.4454641596115905,-1.3235940488682194,0.6385580470305415,0.02444412976309402,0.0,0.5048127341589213,2.7806826791534824,-0.4960963028247438,V2,2,placebo,001,1.4814814329147339,0.012216058559715748
1263,2.1314887532820075,-1.5867016009172585,0.7243545430826213,0.024758261633127124,0.0,0.5818299408038519,2.657229059701304,-0.6399139164722282,V2,2,placebo,001,1.7217217683792114,0.01237440388649702
1264,2.7216636916042845,-1.0617070029527407,0.7129494889003966,0.028788927813671428,0.0,0.5888432350208946,2.9214166101937518,-0.37193840340948436,V2,2,placebo,001,1.641641616821289,0.014388790354132652
1269,2.522126463398705,-0.9376157218241958,0.6735280854375476,0.044224231923472024,0.0,0.6437122155290045,2.690770361660015,-0.3559236132653451,V2,2,placebo,001,1.5615615844726562,0.022102350369095802
1270,2.4628066740897903,-0.9751091462106659,0.5739653810806341,0.0424558707844391,0.0,0.5990923238107555,2.648821353161611,-0.3769963849517076,V2,2,placebo,001,1.3213213682174683,0.021215029060840607
1271,2.494523857614464,-0.8617269516287122,0.46127484064152197,0.03874557237233159,0.0,0.565411707981303,2.639170819664968,-0.33261336908367123,V2,2,placebo,001,1.0810810327529907,0.019354546442627907
