,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
120,0.8134475280386544,-1.235144401800549,0.7330838879864946,0.036295896894595475,0.0,0.19656827287300016,1.478945088288079,-0.9884096386967072,V3,2,placebo,001,1.7217217683792114,0.018141184002161026
121,1.0830209082495579,-0.9833755297892437,0.8632707820854507,0.0452560626212607,0.0,0.35994635656841445,1.462860800040104,-0.7372136777649942,V3,2,placebo,001,2.0420420169830322,0.022621946409344673
122,1.760818430059523,-1.0724408573199937,0.7150428914479038,0.07695404949398232,0.0,0.5443042106696401,2.0617009812498335,-0.5470533140445477,V3,2,placebo,001,1.7217217683792114,0.038461945950984955
162,0.7707800121133689,-3.28715092557081,0.8812358780369998,0.021133470213049784,0.0,0.5560740065411557,3.376309084570682,-1.340474653562348,V3,2,placebo,001,2.0420420169830322,0.010564007796347141
163,0.7043590824377242,-2.9428308319651015,0.7842189371019744,0.019166224256278962,0.0,0.5823493547313348,3.025950267697228,-1.335868438903504,V3,2,placebo,001,1.881881833076477,0.00957998912781477
164,1.5478711061830204,-2.692718581827224,0.9645395167596285,0.0179159686234061,0.0,0.5728098823780705,3.1059037850960327,-1.0490854379645078,V3,2,placebo,001,2.2822823524475098,0.008956053294241428
168,0.7664335255719248,-2.7237374679400808,0.7507584393852165,0.021040879747679913,0.0,0.5748563966555316,2.8295169452366338,-1.2964987892208855,V3,2,placebo,001,1.8018018007278442,0.010516699403524399
171,0.5882526378713826,-2.3152164159327655,0.5802574227048477,0.030689375094932202,0.0,0.5614246823698006,2.3887796504841545,-1.3219803709387388,V3,2,placebo,001,1.401401400566101,0.015335557982325554
172,0.778900068406576,-2.047708557219986,0.5687749682741471,0.03641859016152542,0.0,0.581867695879862,2.190843593658782,-1.2073204267466269,V3,2,placebo,001,1.3213213682174683,0.01819801889359951
183,0.5756110136857829,-1.908755399899618,0.6822334859573171,0.02670921832759262,0.0,0.5490379134756391,1.9936587510710868,-1.2779057203748223,V3,2,placebo,001,1.641641616821289,0.01334885973483324
184,0.6913145609353798,-1.7519453863119359,0.7126563048495334,0.025432737112109534,0.0,0.43229108651420356,1.8834087338602195,-1.1949552980885472,V3,2,placebo,001,1.641641616821289,0.012711351737380028
194,0.4856434998331708,-1.5618990941712256,0.48784779901138214,0.04207232971197413,0.0,0.18441292191424996,1.6356583962744502,-1.2693411245050192,V3,2,placebo,001,1.161161184310913,0.021018458530306816
195,0.3665520625436412,-1.434920425745003,0.7316668783443813,0.022162190398544553,0.0,0.19385233421775716,1.4809986640018344,-1.3206937932399052,V3,2,placebo,001,1.7217217683792114,0.011076947674155235
207,1.085236012977302,-0.9840414074611333,0.8818875490165808,0.0472097578529575,0.0,0.4544365424549316,1.4649487006243458,-0.7365337386337497,V3,2,placebo,001,2.0420420169830322,0.023598797619342804
208,1.169510781879502,-0.9105139870777632,0.45010967578617134,0.11111987276771235,0.0,0.26874926843217906,1.4821576129402196,-0.6615195471610077,V3,2,placebo,001,1.0810810327529907,0.05550500750541687
211,0.8518015552821998,-1.0579737639262206,0.33185133846581405,0.05381715787837395,0.0,0.16807447974953937,1.3582615266352018,-0.8929379418969049,V3,2,placebo,001,0.7607607841491699,0.02685965597629547
216,1.1193307100218883,-1.261728267969568,0.5706395142597706,0.0865801256979657,0.0,0.31094658000667985,1.6866711180878122,-0.8451313150981025,V3,2,placebo,001,1.3213213682174683,0.04326343163847923
217,1.9308284782539187,-1.154716200215311,0.5915440530811581,0.06063118077880285,0.0,0.5434050446658197,2.249770680641925,-0.5389784268403167,V3,2,placebo,001,1.401401400566101,0.030298233032226562
220,1.17151528559942,-0.9115235506763661,0.7299459477243605,0.02212407008915205,0.0,0.33927790206489483,1.4843595412940696,-0.6612266302884776,V3,2,placebo,001,1.7217217683792114,0.01105787605047226
225,1.7936204158804685,-1.0248879280052194,0.7122742511644475,0.06514588705183451,0.0,0.6095023977924909,2.065785434461686,-0.5191301329094243,V3,2,placebo,001,1.641641616821289,0.0325600802898407
226,1.6798878120435479,-1.189494913419023,0.8018163271957225,0.01992085257638308,0.0,0.4699390652774377,2.0583782961599133,-0.6161282043535624,V3,2,placebo,001,1.881881833076477,0.009957321919500828
228,1.1352322512586788,-0.8722657636338241,0.8836633666371055,0.01546066085393462,0.0,0.4171315554213044,1.431642352930908,-0.655147618868823,V3,2,placebo,001,2.0420420169830322,0.00772834662348032
230,1.48713245106216,-0.7076363186249958,0.5722065549872242,0.09656637906421575,0.0,0.6032172074565751,1.6469098598403265,-0.44413304643319634,V3,2,placebo,001,1.3213213682174683,0.04825364798307419
231,1.2464854625859034,-0.49519514590864155,0.59536425911845,0.06036234432180204,0.0,0.5264097348297325,1.3412472706289003,-0.378153394496186,V3,2,placebo,001,1.401401400566101,0.03016410954296589
232,1.0244710629707219,-0.68243263534684,0.8046097281896584,0.01845510843323839,0.0,0.41386747891336584,1.2309570506929937,-0.5876321401256194,V3,2,placebo,001,1.881881833076477,0.009224697947502136
233,1.191849656754389,-0.8273433938549589,0.5749843206429858,0.028586502679613577,0.0,0.34448550577317694,1.4508627418405218,-0.6068008546782627,V3,2,placebo,001,1.3213213682174683,0.014284591190516949
234,1.0125863150444978,-0.8520002349407105,0.5978794268897034,0.019432422990824663,0.0,0.31337158167093215,1.3233425277510056,-0.6994859299363176,V3,2,placebo,001,1.401401400566101,0.009710765443742275
238,1.2440010072738765,-0.6060730820501075,0.717067964177113,0.06521230220804584,0.0,0.5887295098790093,1.3837857807060079,-0.453352539632403,V3,2,placebo,001,1.7217217683792114,0.03259344398975372
239,0.83025716712737,-0.5173077107119495,0.8796934893741138,0.0133506854100173,0.0,0.43471159970133166,0.978230152432649,-0.5572097061507048,V3,2,placebo,001,2.0420420169830322,0.00667361356317997
240,1.0453969364698685,-0.6443963668087016,0.6112037651348183,0.018555249370333832,0.0,0.30905782859408526,1.2280478135385613,-0.5524006228206737,V3,2,placebo,001,1.401401400566101,0.009272648952901363
241,0.8438978537541079,-0.7800023898047115,0.45632189816447094,0.01824617939238643,0.0,0.213713548053738,1.1491593952415176,-0.7460715354765864,V3,2,placebo,001,1.0810810327529907,0.009114313870668411
244,0.6941486942360693,-0.5304141747582994,0.7205055498845379,0.02235628630993517,0.0,0.49365594636591503,0.873602659390508,-0.6524779914838152,V3,2,placebo,001,1.7217217683792114,0.011173829436302185
245,0.6247524046687533,-0.4885197904039854,0.4497841602985824,0.018729287227316583,0.0,0.1757215368797458,0.793074493824977,-0.6636322162608332,V3,2,placebo,001,1.0810810327529907,0.009355371817946434
249,0.6768538272927365,-0.4642268985742307,0.713368521533816,0.012796137624145823,0.0,0.3425608026357856,0.8207543584292896,-0.6011727916320924,V3,2,placebo,001,1.641641616821289,0.006395549979060888
250,0.6219219170136496,-0.47468300591978624,0.33638075123948386,0.023061148583747824,0.0,0.14345800050615787,0.7823751190899265,-0.6519284378448191,V3,2,placebo,001,0.7607607841491699,0.011510170996189117
251,0.8741758627268461,-0.1294005535225664,0.3221012380588458,0.024186930442444247,0.0,0.12985818447797126,0.883701274315123,-0.14695860149911472,V3,2,placebo,001,0.7607607841491699,0.0120701277628541
319,0.6664684011787178,-3.5060634591541624,0.8742318291612022,0.01474483660110506,0.0,0.5515830354556333,3.5688459072066654,-1.3829472977818864,V3,2,placebo,001,2.0420420169830322,0.007370485924184322
320,1.1104626083846196,-3.607194310916438,1.0178535824523811,0.012306446550700218,0.0,0.5376565425029454,3.7742519790454225,-1.2721564268203813,V3,2,placebo,001,2.3623623847961426,0.006152032874524593
321,2.0220996718713713,-3.3542465938328165,1.0389506929578272,0.016428462813367413,0.0,0.5933314922097898,3.9166129876746005,-1.0282855975653193,V3,2,placebo,001,2.4424424171447754,0.008212707005441189
323,0.9482053068986983,-3.4594329152363135,0.9002724797966956,0.01753975217101769,0.0,0.5674255688858797,3.587027933965844,-1.303273821337946,V3,2,placebo,001,2.122122049331665,0.008767708204686642
324,2.4530543471103825,-3.549171643065727,1.1972030972748497,0.01170855740894187,0.0,0.49372622908335595,4.314405518935259,-0.9660262279039001,V3,2,placebo,001,2.8428428173065186,0.005853460170328617
326,1.3739796433228924,-3.3388038145493644,0.9471048910174908,0.020217013948332634,0.0,0.634459082029762,3.61046132402981,-1.180399787567024,V3,2,placebo,001,2.202202320098877,0.010106248781085014
327,2.086530515700638,-3.2777533145241478,1.0958490275871067,0.015631305705228873,0.0,0.6089929616067609,3.8855213786342766,-1.0039178332805607,V3,2,placebo,001,2.60260272026062,0.007814347743988037
328,1.54828579376204,-2.33654427964868,0.8385667155632135,0.021398973902542764,0.0,0.5949760020097291,2.802967725451779,-0.9855871661055524,V3,2,placebo,001,1.9619619846343994,0.01069643720984459
330,1.0426140460553257,-2.6025559099273643,0.7772932717216744,0.024202533247166952,0.0,0.6203443486621938,2.8036300243309045,-1.189762833133537,V3,2,placebo,001,1.8018018007278442,0.012097254395484924
331,1.9103508539434377,-2.001274836673863,0.7338989799893149,0.02316805477718589,0.0,0.569128323889176,2.7666841809405023,-0.8086385293068442,V3,2,placebo,001,1.7217217683792114,0.011579718440771103
332,2.3551173297710735,-1.8384833583799878,0.7399857942724921,0.02140237694806041,0.0,0.5857466148594969,2.9877414038079317,-0.6628200093744696,V3,2,placebo,001,1.7217217683792114,0.010697273537516594
335,1.6142685991965995,-2.1092708710974204,0.7204409173090526,0.02214910480662513,0.0,0.48830375686539274,2.6561036723012568,-0.9175618761999393,V3,2,placebo,001,1.7217217683792114,0.01107027754187584
339,1.4908746956664536,-1.7241774122704687,0.7112029500444734,0.027219601604076528,0.0,0.5225154818098675,2.2793628730770865,-0.8578369575572722,V3,2,placebo,001,1.641641616821289,0.013604409992694855
340,1.1753348276921212,-1.7705928443812868,0.7184784048233536,0.03267575234249856,0.0,0.5552698159658225,2.125184927896931,-0.9847749680726032,V3,2,placebo,001,1.7217217683792114,0.016331534832715988
342,0.9432604529290302,-1.8531275671288798,0.5709273839049185,0.03619130794976431,0.0,0.5289762782073228,2.079380211051572,-1.0999667299186537,V3,2,placebo,001,1.3213213682174683,0.018084531649947166
343,1.2469814507231523,-1.5576753941930488,0.7165782746258901,0.03857301188014595,0.0,0.6026541209199906,1.9953233753259363,-0.8957262066576626,V3,2,placebo,001,1.7217217683792114,0.019278980791568756
346,0.961960419670236,-1.474800158380347,0.45017568813745645,0.05283131745054804,0.0,0.37961856771232283,1.7607962278954465,-0.9928305369093406,V3,2,placebo,001,1.0810810327529907,0.026389548555016518
347,1.0116209335897437,-1.4064833620446895,0.5758236392413745,0.042150904645687944,0.0,0.3791181615536403,1.7325046496288308,-0.9472637470530233,V3,2,placebo,001,1.3213213682174683,0.021062718704342842
348,1.6535281791925147,-1.320021021512455,0.6856525897320943,0.0503572043968472,0.0,0.5952649518888824,2.1158003064132727,-0.6737069970973558,V3,2,placebo,001,1.641641616821289,0.02516786940395832
351,1.4377944240332066,-1.3988920772767737,0.7154253067373715,0.045710286559306444,0.0,0.5833884385921791,2.006028875576996,-0.7716850131523372,V3,2,placebo,001,1.7217217683792114,0.022846195846796036
352,1.9027654451902802,-1.2417746887627226,0.610200796066123,0.0868271369701886,0.0,0.6323070069476101,2.2721181124804937,-0.5782118599172024,V3,2,placebo,001,1.401401400566101,0.04339021071791649
358,1.6998479818573142,-1.1609096226065683,0.719686010073349,0.06493979651224915,0.0,0.597112952037042,2.0584446344958875,-0.599190499566041,V3,2,placebo,001,1.7217217683792114,0.03245733678340912
364,1.7329229503955241,-0.9060196185282483,0.5996178427521772,0.08752983733525051,0.0,0.5985270980601216,1.9554778191443647,-0.48174232198026745,V3,2,placebo,001,1.401401400566101,0.04374052956700325
366,1.1086457639066742,-0.4400449434884888,0.773935845721192,0.05897265155613153,0.0,0.5688752370902105,1.1927845497481935,-0.37784937518100625,V3,2,placebo,001,1.8018018007278442,0.029476463794708252
368,0.8999251109725356,-0.47537307430034426,0.7173693670465701,0.0469113530390882,0.0,0.5788660236364928,1.0177645921963934,-0.4859806205370662,V3,2,placebo,001,1.7217217683792114,0.023446543142199516
370,0.6855228944585886,-0.38528122994486824,0.6214352491887156,0.024286843530319055,0.0,0.5160369117319561,0.7863734894912923,-0.5120288058501026,V3,2,placebo,001,1.4814814329147339,0.012137121520936489
371,0.6281853599676617,-0.33622790296089705,0.3294224209819103,0.03839161720761328,0.0,0.25335165990809083,0.7125068766034354,-0.49143806913292465,V3,2,placebo,001,0.7607607841491699,0.01916039176285267
372,0.582069047321846,-0.20066202601987926,0.3362293131760884,0.022043267337973616,0.0,0.13912072010831888,0.6156863036779071,-0.33198048472695896,V3,2,placebo,001,0.7607607841491699,0.011002113111317158
375,0.6161304069073442,-0.48738056148235215,0.7235235132525532,0.008079917854015609,0.0,0.1627984146375938,0.7855930817074845,-0.6692503685095736,V3,2,placebo,001,1.7217217683792114,0.004038412589579821
438,3.287885670399206,-2.769655697434191,1.0752271848408146,0.013239108459123652,0.0,0.5149490217084165,4.298974861981181,-0.7000547616982341,V3,2,placebo,001,2.522522449493408,0.006618406157940626
450,2.4463310576808004,-3.5959461988540418,0.9441216947974004,0.016811934269783415,0.0,0.5239190678331616,4.349179774259337,-0.9734128710005635,V3,2,placebo,001,2.202202320098877,0.008404077030718327
453,2.917755698385573,-2.5564880194855655,0.8722011949093131,0.017029265461521087,0.0,0.5053303125775309,3.879294950017943,-0.7194996398444661,V3,2,placebo,001,2.0420420169830322,0.008512389846146107
455,2.9019355853893405,-2.5187877527902787,1.0999678115810656,0.011923916414424125,0.0,0.4758862882915489,3.8425931199328502,-0.7148334708570299,V3,2,placebo,001,2.60260272026062,0.005960970651358366
456,3.049246848450912,-2.472752640628651,1.0592088505364385,0.01338608697346387,0.0,0.5056142757802827,3.9258644862658953,-0.681375454623422,V3,2,placebo,001,2.522522449493408,0.006691847462207079
458,2.185024000921007,-2.0707793336351137,0.8715273302210876,0.01572487974729885,0.0,0.5035203464100348,3.0103914916852808,-0.7585601665070577,V3,2,placebo,001,2.0420420169830322,0.007860366255044937
459,2.907783746265829,-1.8924532070627307,1.0472658157194759,0.013363047576166139,0.0,0.5846752165750274,3.469378252074823,-0.5769537227924336,V3,2,placebo,001,2.4424424171447754,0.006680303253233433
464,2.161989677841814,-1.6815007708556615,0.5789784931074851,0.02679916738052555,0.0,0.5490630875805285,2.7389129612827667,-0.6610296937119245,V3,2,placebo,001,1.401401400566101,0.013391575776040554
467,1.9002100007587162,-1.5518925797545815,0.6432379780631885,0.03901396523018457,0.0,0.5634175729621814,2.45339940207068,-0.6848384238243604,V3,2,placebo,001,1.4814814329147339,0.01949753798544407
468,2.0116063307015204,-1.5592655200169696,0.5709068778254565,0.052246674199062974,0.0,0.5685799390248331,2.545165808278947,-0.6593941088931116,V3,2,placebo,001,1.3213213682174683,0.02610728330910206
473,2.237634392203693,-1.1266961906576147,0.5664799555652593,0.06508529979305573,0.0,0.5754553721918853,2.5052848099996874,-0.4664605411807643,V3,2,placebo,001,1.3213213682174683,0.032522331923246384
475,1.8181465771198158,-1.4031315263227049,0.7220433016716559,0.05711113289941046,0.0,0.6288649591714978,2.2966138238835856,-0.6572684532497463,V3,2,placebo,001,1.7217217683792114,0.0285445936024189
476,2.077455337838182,-1.1698673629177005,0.5672798167365951,0.07592817754247601,0.0,0.59158227204505,2.3842001441851246,-0.512864230029604,V3,2,placebo,001,1.3213213682174683,0.03794045001268387
477,2.4196406148093286,-0.9780871552841848,0.5684920772378348,0.063918439310583,0.0,0.597288127407792,2.609849648574947,-0.38414612005567106,V3,2,placebo,001,1.3213213682174683,0.03193940594792366
478,2.267210748816486,-1.0172753263555434,0.5452985948207913,0.05014954951338121,0.0,0.5390754128442586,2.4849735751433633,-0.42176419175915825,V3,2,placebo,001,1.3213213682174683,0.025057882070541382
480,2.3060952078851105,-1.0862683866430383,0.5130791756710509,0.11242299702099418,0.0,0.5545149316436002,2.5491281089130733,-0.44021425768401956,V3,2,placebo,001,1.241241216659546,0.05616872385144234
481,2.298371662132842,-1.00187183205959,0.5670012419011556,0.05545774272359788,0.0,0.5366528800513919,2.507241405443385,-0.41107095223519724,V3,2,placebo,001,1.3213213682174683,0.027711592614650726
484,1.8302829452176255,-0.7585003464203262,0.5737828011435615,0.06379314470913539,0.0,0.5839647840467008,1.9812264976711422,-0.39287270434481036,V3,2,placebo,001,1.3213213682174683,0.03187716379761696
485,2.148876019516431,-0.9910558071997493,0.4926973972374651,0.10749873386040407,0.0,0.518544888413467,2.3664022819962645,-0.43212648458592007,V3,2,placebo,001,1.161161184310913,0.053705014288425446
486,2.4951133423670453,-0.8093697040616764,0.5750756152024984,0.07359743897838869,0.0,0.48406007705344045,2.6231031068394803,-0.31367278254007547,V3,2,placebo,001,1.3213213682174683,0.036776427179574966
487,2.180721061397677,-0.7086086585355974,0.5756107028358776,0.050271201190654896,0.0,0.5479052482792965,2.2929610939950615,-0.3141797690824478,V3,2,placebo,001,1.3213213682174683,0.025120405480265617
489,2.1356107380908482,-0.6699824917780981,0.5739752954025025,0.04927747059281405,0.0,0.5908249519806068,2.2382380936661157,-0.30399538307358015,V3,2,placebo,001,1.3213213682174683,0.024623753502964973
490,1.8078446427123571,-0.3768604161361305,0.5700096644040664,0.04187640015967715,0.0,0.5786214227430883,1.8467068054875597,-0.2055152580918227,V3,2,placebo,001,1.3213213682174683,0.020925290882587433
491,1.5694999310810982,-0.6450010872240409,0.5747113549573841,0.073126423342492,0.0,0.6078845335730619,1.6968666524461393,-0.3899184720011704,V3,2,placebo,001,1.3213213682174683,0.036541033536195755
492,1.4553163266630118,-0.5482801954324554,0.6954970507126407,0.05548577869357814,0.0,0.6101401799035897,1.555170982032321,-0.36029787737491403,V3,2,placebo,001,1.641641616821289,0.0277313981205225
493,1.3081516033732987,-0.5546087039372346,0.7339682474872715,0.059045930567201206,0.0,0.5854148055425303,1.4208629180505314,-0.4009925063640265,V3,2,placebo,001,1.7217217683792114,0.029511984437704086
495,0.690298543646899,-0.3177225545199556,0.5731980189811922,0.02328973253000867,0.0,0.41540181181280145,0.759907692428308,-0.43136018161293127,V3,2,placebo,001,1.3213213682174683,0.011637766845524311
497,0.6536933399096733,-0.29327219082232664,0.33242546603408246,0.048762157769385056,0.0,0.3227128894147516,0.7164660219103142,-0.42172136859081627,V3,2,placebo,001,0.7607607841491699,0.024336904287338257
500,0.6908927340124685,-0.3577659975152813,0.733467766243191,0.01408618360804593,0.0,0.2538563448933703,0.7780290989990849,-0.47781080794607594,V3,2,placebo,001,1.7217217683792114,0.007040468510240316
501,0.6143631548818914,-0.4703830355242973,0.33123411057727803,0.02425208976101003,0.0,0.14322412303882437,0.7737585451453723,-0.6534378804993128,V3,2,placebo,001,0.7607607841491699,0.012103917077183723
572,3.2831492327077596,-2.8092185725401673,1.0505358826812736,0.014244176644403098,0.0,0.5650412997558807,4.320969552372959,-0.7077636300415424,V3,2,placebo,001,2.4424424171447754,0.007120794616639614
573,3.2127615187630303,-2.187134397883064,1.050758903146205,0.013572598560284529,0.0,0.5600488982980509,3.8865657656661163,-0.597699330040159,V3,2,placebo,001,2.4424424171447754,0.006785067263990641
586,3.1472248430096386,-2.3820512815864876,0.9322380516054165,0.016012242511439196,0.0,0.548435516591006,3.9470485835070326,-0.6478856950348557,V3,2,placebo,001,2.202202320098877,0.008004275150597095
587,3.1389575634357842,-1.886775125158471,0.8701550087755694,0.019143131787829528,0.0,0.5715202978915899,3.662372858949165,-0.5412156998382801,V3,2,placebo,001,2.0420420169830322,0.009569033049046993
590,2.8528177890846487,-2.029636288801569,0.9533077175646368,0.015480583210766553,0.0,0.524117865343509,3.5011416427414117,-0.6183690479099163,V3,2,placebo,001,2.2822823524475098,0.007738585118204355
592,2.579509189885424,-1.6933233379446577,0.8742232968336757,0.016883025757574218,0.0,0.5936084551707109,3.08564605674912,-0.5808973633104015,V3,2,placebo,001,2.0420420169830322,0.00843929871916771
595,2.3870064871516274,-1.3086752165186728,0.5640771884771199,0.03121819545485634,0.0,0.5040430853920654,2.722210644317252,-0.5014982969723698,V3,2,placebo,001,1.3213213682174683,0.015599270351231098
596,2.870814812394474,-1.2258375468957328,0.5669246534171443,0.02707109686261254,0.0,0.4318243807318872,3.1215789880191833,-0.4035633337147611,V3,2,placebo,001,1.3213213682174683,0.013527111150324345
599,2.324008369161501,-1.3046255554174333,0.6123269131442735,0.03543241325075323,0.0,0.6116242373704228,2.665157169808367,-0.5115296592151436,V3,2,placebo,001,1.4814814329147339,0.01770673878490925
605,2.3707843188122495,-1.1572222987416267,0.5893772283242372,0.06099671104410608,0.0,0.5876534100324564,2.638139824768755,-0.454096836838363,V3,2,placebo,001,1.401401400566101,0.030480768531560898
611,2.2568765861769235,-0.7737881263532606,0.5792414367859261,0.03366395229758246,0.0,0.6034500794501787,2.385841568444748,-0.3302980955531061,V3,2,placebo,001,1.401401400566101,0.016821926459670067
614,2.190282275375701,-0.8240737717362993,0.6305921984796276,0.037032099171519714,0.0,0.589596798667261,2.3401782041307557,-0.3598581373973041,V3,2,placebo,001,1.4814814329147339,0.018506720662117004
615,1.9504136411435136,-0.6681864148561296,0.5799338590151174,0.03121077447456758,0.0,0.601238653014156,2.0616950445099747,-0.33005563331292975,V3,2,placebo,001,1.401401400566101,0.015596091747283936
616,1.8492070293954996,-0.5716238282239484,0.7973010256786301,0.010711976320125695,0.0,0.4443009463584191,1.935541381257226,-0.2998011190373816,V3,2,placebo,001,1.881881833076477,0.005354300141334534
624,2.212999982700869,-0.7361361011580341,0.6134359390575157,0.0358508672825842,0.0,0.5032126542734268,2.3322232489326997,-0.3211279653890867,V3,2,placebo,001,1.4814814329147339,0.017915889620780945
625,1.7210518662792988,-0.5885555017335685,0.8817759785931957,0.014460641298179047,0.0,0.5000509807166074,1.8189054689687174,-0.3295071581955103,V3,2,placebo,001,2.0420420169830322,0.007228456903249025
626,1.9732140581685724,-0.3986726203154032,0.8656316857508045,0.00793325015233723,0.0,0.3584459445502217,2.013085586243972,-0.19935849430464395,V3,2,placebo,001,2.0420420169830322,0.003965564072132111
635,2.0403370751265446,-0.5400668128576163,0.6370676141371545,0.03088539075160605,0.0,0.6335916428205365,2.110603596719698,-0.258760626332369,V3,2,placebo,001,1.4814814329147339,0.015435072593390942
