,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
152454,-3.5241363930290333,-1.7336573720894541,0.8797550562492795,0.03386528418449951,0.0,0.6582449902775822,3.927480770223044,-2.6844152458894843,V2,3,memantine,001,2.0420420169830322,0.016928257420659065
152455,-3.488571565020919,-1.910350663985343,0.8852268893032188,0.02711506449318117,0.0,0.6470637735366772,3.9773824588115416,-2.6405919630614725,V2,3,memantine,001,2.122122049331665,0.013554065488278866
152456,-2.9087068346348905,-2.397144438589729,1.218371320477912,0.0194735260949283,0.0,0.6822828737540192,3.769201096958531,-2.4523121580571052,V2,3,memantine,001,2.8428428173065186,0.00973544828593731
152463,-3.357432931405277,-1.9282333081081267,0.9971484416634461,0.026853032001945852,0.0,0.6372020942161778,3.8717489044851865,-2.620271258135998,V2,3,memantine,001,2.3623623847961426,0.01342380978167057
152464,-3.224403745721605,-2.0891976759430544,0.9513765346064853,0.03242072002933377,0.0,0.691480207230666,3.8420731961519654,-2.566671862972934,V2,3,memantine,001,2.202202320098877,0.0162067711353302
152465,-2.5321712844689412,-2.2949926628249595,1.0462084682611166,0.0229844670720087,0.0,0.6699438496500416,3.4174380369378294,-2.405289163054029,V2,3,memantine,001,2.4424424171447754,0.011490129865705967
152466,-1.9257682391402127,-2.3940823680499923,0.8769977269682958,0.02669253616034655,0.0,0.6790671850124299,3.0724930749944828,-2.2482064249579614,V2,3,memantine,001,2.0420420169830322,0.013342791236937046
152472,-2.895735063392742,-2.423578960827376,1.2209658710490403,0.019006526257850164,0.0,0.6956198903242924,3.77611129824417,-2.4447250642485656,V2,3,memantine,001,2.8428428173065186,0.009501985274255276
152473,-0.5702692311931582,-3.9668749973843545,0.7088707624824491,0.018571774441857865,0.0,0.4054275068849572,4.007655703889589,-1.713575916036938,V2,3,memantine,001,1.641641616821289,0.009282184764742851
152474,-2.62862233475881,-2.114057738675868,1.0312791816649227,0.027612828260477406,0.0,0.648194229203678,3.373261848900583,-2.4642683350491037,V2,3,memantine,001,2.4424424171447754,0.013803813606500626
152475,-2.5988853438001476,-2.169587174855368,1.0359463995913754,0.0260239726936175,0.0,0.6669250318658395,3.3854561789389783,-2.4459808813950077,V2,3,memantine,001,2.4424424171447754,0.013009555637836456
152476,-2.433586063906902,-2.4803115326157092,1.16556648192985,0.02139998687330314,0.0,0.6667561194102996,3.474807394557053,-2.3466859362202324,V2,3,memantine,001,2.7627627849578857,0.010698415338993073
152477,-1.476431727353101,-2.4885972611197387,0.8796834363965917,0.021884868594753262,0.0,0.5545466163787244,2.893607950913103,-2.1062590308134115,V2,3,memantine,001,2.0420420169830322,0.010939599946141243
