,x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,r2,size ratio,suppression index,ecc,polar,roi,session,ses,subject,fwhmax,halfmax,fwmin,min_profile
119,0.7953069137247865,-0.976543853818818,1.3745876781283681,0.028306379926462774,0.0,0.0037043741716615316,10.140746136017668,0.4793169738286329,7.377300333308137,7.122384976873684,1.259424862963152,-0.8873304551225948,V3,2,placebo,001,2.9229228496551514,9.649649620056152,0.01229950599372387,-0.0032481648959219456
120,0.6001809349821456,-1.2681525678053434,1.2923168695289617,0.02206822679027185,0.0,0.0021154748871740807,32.06846270858442,0.39868062239384117,24.814705638155985,59.028084635832016,1.4030068032434229,-1.1287589348336526,V3,2,placebo,001,2.8428428173065186,10.850851058959961,0.009975051507353783,-0.002082129940390587
121,0.8342559361954524,-1.2429926899266641,1.353563847103426,0.03141174717174007,0.0,0.0029033090175301333,31.75415451753169,0.5056603583081394,23.459665080065744,50.86801434435011,1.4970016012978993,-0.9796844308113433,V3,2,placebo,001,3.0030031204223633,11.331331253051758,0.014252500608563423,-0.0028525348752737045
122,1.5863159662851634,-1.1674135321518273,1.1792858734760674,0.04882549993568799,0.0,0.0041790241987280695,6.496990247850271,0.6803867411720346,5.50925809761438,2.5978521126518532,1.9695818591626084,-0.6344337025887753,V3,2,placebo,001,2.60260272026062,8.208208084106445,0.0223197303712368,-0.0033086820039898157
162,0.792617778532188,-3.0499421929048363,1.7260766406102372,0.02173804954266291,0.0,0.008543500062901242,2.9779348623943624,0.7789873959217676,1.7252622463748442,1.1698373694451873,3.1512521833243468,-1.3165410412909424,V3,2,placebo,001,3.2432432174682617,8.528528213500977,0.0065966397523880005,-0.002036856021732092
163,0.640085578831637,-2.787703495301851,1.5477610430015378,0.014569643790206348,0.0,0.004038827115186278,3.1439312519514173,0.7668738776688047,2.0312768990841525,1.1437855045173404,2.8602448017514845,-1.3450980421979857,V3,2,placebo,001,3.083083152770996,8.288288116455078,0.005264840088784695,-0.0012898887507617474
164,1.1320757620786004,-2.710097526215659,1.5660102709033064,0.020629196697680714,0.0,0.0058952959162108685,3.304133245945704,0.7827151643570156,2.1099052205065125,1.2721818230630526,2.937043433912083,-1.1751036851472705,V3,2,placebo,001,3.083083152770996,8.368368148803711,0.007366161793470383,-0.0020629651844501495
168,0.7246632858010863,-2.569166055776991,1.4911139102620898,0.01533957671178613,0.0,0.0037453955892138057,3.467275950612876,0.7609130661331677,2.325292472124709,1.3201992762591668,2.6694102532103843,-1.29587685653992,V3,2,placebo,001,3.0030031204223633,8.208208084106445,0.005796431098133326,-0.0015115372370928526
171,0.6006640802457932,-2.241958749483311,1.527158023403654,0.017411267526715218,0.0,0.006425793948771362,2.5305045258980736,0.7413324134277912,1.6570024104370096,1.0133108363919154,2.321029162178342,-1.3090248036464778,V3,2,placebo,001,2.9229228496551514,7.647647857666016,0.005492089316248894,-0.001293999725021422
172,0.9165044769595185,-1.9255359665886997,1.6343270432536985,0.050988943388180934,0.0,0.037299480293885676,1.897537907298363,0.7088703971418919,1.1610515258443324,0.9861199734138926,2.13252648633341,-1.1265538390691006,V3,2,placebo,001,2.8428428173065186,7.087087154388428,0.006843853741884232,-0.0016626808792352676
183,0.6706040725362283,-1.8469145328918928,1.5922305816189268,0.1300393531694274,0.0,0.11529406515170496,1.6805454406370304,0.688200885718115,1.0554661240888288,0.9876902108080925,1.964892646917244,-1.2225041954960245,V3,2,placebo,001,2.682682752609253,6.766766548156738,0.00737159326672554,-0.0015921816229820251
184,0.770330291083334,-1.782974118094601,1.6071637775485377,0.19101600876071753,0.0,0.17412732194408373,1.6802105415068507,0.6160425219202343,1.0454507281577325,0.9963324911749943,1.9422681233948504,-1.1629711902484017,V3,2,placebo,001,2.60260272026062,6.606606483459473,0.008443109691143036,-0.0021027252078056335
194,0.4591789219532782,-1.608470276737373,1.7768198345419002,0.0973239783067451,0.0,0.08312938442322494,1.9403862343766844,0.44975894036327824,1.0920557034849596,1.0186483688007664,1.672728882250132,-1.2927174082287423,V3,2,placebo,001,2.8428428173065186,7.247247219085693,0.007096417248249054,-0.0023723728954792023
195,0.387146903171484,-1.4669948206951988,1.6405351496667935,0.026271473149609207,0.0,0.013659909513661512,2.2962211238645995,0.41297834943700285,1.3996781015822681,1.0186376691049988,1.517220000059915,-1.3127742553702666,V3,2,placebo,001,3.0030031204223633,7.647647857666016,0.006305063609033823,-0.0016772160306572914
207,1.0834160736777405,-1.122017679464304,1.2143520144644526,0.03817687534170356,0.0,0.0023632279180266164,31.95613829929481,0.5895632675977941,26.315382952107132,42.867150681816504,1.5597160195797672,-0.8028993304784776,V3,2,placebo,001,2.7627627849578857,10.53053092956543,0.01790422946214676,-0.0023282081820070744
208,1.1604608014898203,-1.0541929523018438,1.1379258643015113,0.03681383229020967,0.0,0.0026780713677979602,32.070646474545896,0.5369188915352996,28.183423437898302,57.782803383353084,1.5677984731709858,-0.7374509832419486,V3,2,placebo,001,2.522522449493408,9.809809684753418,0.017065033316612244,-0.0026435323525220156
211,1.133581808288623,-0.7482409915458287,1.7444937726035452,0.20248198023355304,0.0,0.19563505238644147,1.7757860871600022,0.26263399077100846,1.0179377622596812,1.001158278155508,1.3582607619718643,-0.5834203199397843,V3,2,placebo,001,2.7627627849578857,7.007007122039795,0.0034230202436447144,-0.0009892098605632782
216,0.9700866418391546,-1.2561770725168409,1.3709522511208847,0.0360918266706309,0.0,0.004414910350783765,32.067582925751914,0.5471368472853849,23.390736547923968,66.92691723363917,1.5871511995370033,-0.9132046827137711,V3,2,placebo,001,2.9229228496551514,11.251251220703125,0.015836535021662712,-0.004339531529694796
217,1.772788040215659,-1.117830404226312,1.0565467047692876,0.03260744165575336,0.0,0.0025614908857492795,5.564853616039796,0.6974821837199798,5.267020938042643,2.179245604412113,2.095786784991364,-0.5625799334465179,V3,2,placebo,001,2.3623623847961426,7.407407283782959,0.015020056627690792,-0.001982631627470255
220,1.2223498142316618,-0.7617081032932094,1.7807704156569006,0.1271096170993262,0.0,0.11704036683469599,1.8474067403542282,0.4617988008291327,1.0374199414542422,0.9909835547348016,1.4402563323848698,-0.5572683531813781,V3,2,placebo,001,3.0030031204223633,7.487487316131592,0.005034051835536957,-0.0010713515803217888
225,1.676099974334557,-1.0711497838183082,1.236409697483331,0.04591213170218982,0.0,0.006497955485638213,3.8234208754645107,0.7345104794497341,3.092357560157407,1.3534078246512098,1.9891387541693293,-0.5686550881417906,V3,2,placebo,001,2.682682752609253,7.567567348480225,0.019704122096300125,-0.003557202173396945
226,1.494933800452165,-0.8721839529855705,1.55292623010145,0.026687504526468765,0.0,0.012490525259055706,2.284149189740716,0.652801571512778,1.470867801358147,1.0125582531896662,1.7307605020856842,-0.5281439376287229,V3,2,placebo,001,2.9229228496551514,7.407407283782959,0.007097621448338032,-0.0018018316477537155
228,1.068014230049229,-0.7821291419467156,1.961643292033533,0.0759152501209183,0.0,0.0663069155313221,2.100331249548269,0.5539161862825482,1.070699886201515,1.0013025256767984,1.3237750527449719,-0.6320901426667201,V3,2,placebo,001,3.2432432174682617,8.128128051757812,0.004803694784641266,-0.0013211900368332863
230,1.3689037037389895,-0.7754407634230182,1.4650456136012526,0.05953225255592123,0.0,0.021076440627502715,2.5393441895452527,0.7744530526299116,1.7332867768555336,1.06361830151461,1.5732786554480414,-0.5153989591600527,V3,2,placebo,001,2.8428428173065186,7.407407283782959,0.019225452095270157,-0.004837854765355587
231,1.0710259548497925,-0.55848202003475,1.7628495546676164,0.2249671182970197,0.0,0.2017130879982355,1.8612370739257826,0.7329527126120667,1.0558116369021162,0.9995117903404921,1.2078902113453873,-0.48065671024555096,V3,2,placebo,001,2.8428428173065186,7.247247219085693,0.011625602841377258,-0.0031127799302339554
232,1.1030674270183547,-0.602701356461467,1.6495224321185666,0.10088207967967769,0.0,0.0881299573475151,1.7503987123846836,0.6145988865834302,1.0611548399111834,0.9837099218120345,1.2569831636220852,-0.5000648418734999,V3,2,placebo,001,2.7627627849578857,7.007007122039795,0.006375227123498917,-0.001316554844379425
233,1.0644539229000487,-0.8396707364780378,1.7800466612432353,0.08344729299696593,0.0,0.07423810152060337,1.8834832441188192,0.5141377644269269,1.0581089165400535,0.9960367272351092,1.3557688223568476,-0.6678913391568728,V3,2,placebo,001,2.9229228496551514,7.407407283782959,0.004604056477546692,-0.0011597797274589539
234,0.7572771393609705,-0.8161615758251421,1.953879427724351,0.14449501034538215,0.0,0.13725529423319244,2.0089649093147286,0.5015245149033234,1.0281928765965538,1.0042120679108963,1.1133680360294678,-0.8228047484776367,V3,2,placebo,001,3.083083152770996,7.807807922363281,0.003619469702243805,-0.0011424198746681213
238,1.169080875730056,-0.5861117639800505,1.6987179401928976,0.26286682668766165,0.0,0.22806093955791143,1.81517332671114,0.7690353887410254,1.0685548693887452,0.9906238557215276,1.307775628261041,-0.4647222865245063,V3,2,placebo,001,2.8428428173065186,7.1671671867370605,0.017400741577148438,-0.004083283245563507
239,0.9641614373179925,-0.5553442277369566,1.6117058577259018,0.1033095917297018,0.0,0.09212606459844226,1.6928471516967443,0.6248627110486945,1.0503449767722082,0.9837976931471446,1.1126609944146753,-0.5225755440856218,V3,2,placebo,001,2.7627627849578857,6.846847057342529,0.005591005086898804,-0.0010966900736093521
240,0.8025989272527184,-0.7908261255683801,1.5914565955750979,0.18677013247448634,0.0,0.17892719193746112,1.6216095776877564,0.5168696770688836,1.01894678258678,0.9946537493475448,1.1267524124263988,-0.7780099354710637,V3,2,placebo,001,2.682682752609253,6.6866865158081055,0.003920897841453552,-0.0008047726005315781
241,0.4574217148546327,-0.7926339935686944,1.8530151233724554,0.08774037130167034,0.0,0.08216311823748727,1.9222255771765995,0.48555704566395064,1.037350182916037,1.0076929518000028,0.9151520491050709,-1.0473922417716703,V3,2,placebo,001,2.9229228496551514,7.327327251434326,0.002788294106721878,-0.0009349072352051735
244,0.8612763473303517,-0.5159356161340958,1.6658512771178742,0.1469555311330944,0.0,0.1334107914667443,1.7443383938676413,0.6862758321392342,1.047115320453792,0.9953917836550172,1.0039853118778093,-0.5397104420356781,V3,2,placebo,001,2.7627627849578857,6.926927089691162,0.006771460175514221,-0.0016574878245592117
245,0.5449614305360719,-0.755177911116602,1.6255564876349249,0.309170101800478,0.0,0.3041810369591812,1.638877235332108,0.29756213722902736,1.0081945769331977,1.0000537926051003,0.9312768858993316,-0.9456985198591884,V3,2,placebo,001,2.60260272026062,6.52652645111084,0.0024941712617874146,-0.0006796270608901978
246,0.4249091765362867,-0.9259093468884109,1.7528220317570096,0.05014827396949949,0.0,0.0458768662221816,1.837386886848856,0.34663847989719143,1.048244974994455,1.0052251199513875,1.0187521420640393,-1.1405574897193878,V3,2,placebo,001,2.7627627849578857,7.087087154388428,0.00213543139398098,-0.0006457953713834286
249,0.8316681597604514,-0.5861489014234414,1.4886966714103815,0.13766396555682536,0.0,0.12945521453563247,1.5282214546392823,0.574594902021891,1.0265499238279718,0.9909675268665924,1.0174686543570977,-0.6139314913273565,V3,2,placebo,001,2.522522449493408,6.286286354064941,0.004103705286979675,-0.0007960032671689987
250,0.5491302925446414,-0.7285496751201082,1.7210980005470828,0.09314267645353284,0.0,0.08867574031523509,1.7662419878525997,0.4188269089707327,1.0262297598923287,1.0026406751539534,0.912320506898633,-0.9249118110674323,V3,2,placebo,001,2.7627627849578857,6.846847057342529,0.0022331662476062775,-0.0006698174402117729
251,0.5910056430168193,-0.5825239584836024,1.8650963033678076,0.18290816210799474,0.0,0.17925030643982412,1.8858573893321566,0.410950316132475,1.0111313747857742,1.0019406431555882,0.8298324121683425,-0.7781707898043193,V3,2,placebo,001,2.9229228496551514,7.327327251434326,0.001828715205192566,-0.0005921479314565659
319,0.9266075837457506,-3.5950339846771957,2.234939593556142,0.18309007444264608,0.0,0.1743820560584898,2.293537184101036,0.7789153012854421,1.026218869947915,1.0030370724502349,3.7125289177646996,-1.3185401925612836,V3,2,placebo,001,3.563563585281372,8.928929328918457,0.004353657364845276,-0.0013268068432807922
320,1.5086136234734655,-3.6556429735623177,2.2392038063520534,0.13363224780553995,0.0,0.12334248142090028,2.337829166293696,0.8062670712309721,1.0440448339994186,1.006096655512814,3.954698549205146,-1.1794062583732465,V3,2,placebo,001,3.563563585281372,9.00900936126709,0.005144461989402771,-0.0016057323664426804
321,1.7505013256487783,-3.4012502777947513,2.3150456493972236,0.10053039344782866,0.0,0.08859910486437682,2.4838279220457595,0.808853673753612,1.0729066714915458,1.014508858322251,3.8252788582398805,-1.095486397077237,V3,2,placebo,001,3.643643617630005,9.329329490661621,0.0059652067720890045,-0.0019867559894919395
323,1.1206134364004008,-3.3597924457586545,2.136299538274516,0.1177033043563078,0.0,0.10630505340543846,2.25780694716688,0.7949532549476426,1.0568775149343081,1.0088220625955244,3.541748120973319,-1.2488629272994407,V3,2,placebo,001,3.4034035205841064,8.60860824584961,0.00569862499833107,-0.0018106503412127495
324,2.502970924630424,-3.355364004582042,2.5338086125692416,0.10658371669708021,0.0,0.09676921208437166,2.675303586571989,0.7563650113073012,1.0558428025308801,1.0121499825747686,4.18608779802695,-0.9298851481914453,V3,2,placebo,001,3.9639639854431152,10.13012981414795,0.004906937479972839,-0.0016669882461428642
326,1.3125277785300582,-3.1665918792271635,2.1903175596966378,0.07956736942779742,0.0,0.0671613283126935,2.4119884203741835,0.7987575877570638,1.1012048959276242,1.0235770599340803,3.427832157355501,-1.1778593976273881,V3,2,placebo,001,3.4834835529327393,8.928929328918457,0.006202515214681625,-0.0021432889625430107
327,1.871717956021813,-3.185498851878524,2.292604301022542,0.0844481984752478,0.0,0.07286906231009778,2.4839211710542877,0.7922910074332331,1.083449581747018,1.0129084735632072,3.694689573186612,-1.0395633112641467,V3,2,placebo,001,3.7237236499786377,9.329329490661621,0.0057891421020030975,-0.0018379241228103638
328,1.44178573208289,-2.401635131686283,1.5689684488527242,0.016876539209814172,0.0,0.004511498049609145,3.366305518205886,0.7352337608852483,2.1455533542866507,1.2305974724165125,2.801177859934564,-1.0301305071695208,V3,2,placebo,001,3.163163185119629,8.448448181152344,0.0061818743124604225,-0.0016029770486056805
330,0.9886326877366446,-2.4759735255006534,1.4344421016633546,0.017409667082293193,0.0,0.00368021395046961,3.567501060683466,0.7696954287619352,2.4870303629171593,1.3075092671485096,2.6660531671820644,-1.1909017439189147,V3,2,placebo,001,2.9229228496551514,8.128128051757812,0.006863907910883427,-0.00160880945622921
331,1.7609520607614366,-2.065990459615366,1.4878976999830194,0.014883549032586285,0.0,0.0037694390266244573,3.2746361064812652,0.7174222737675442,2.200847616417874,1.226733336654942,2.714639707129044,-0.8649381198931093,V3,2,placebo,001,3.0030031204223633,8.128128051757812,0.0055564166978001595,-0.0013880818150937557
332,2.1255836642933583,-1.8557106536897499,1.4605200005385617,0.013924457586464744,0.0,0.0035883781944754047,3.0940728754699234,0.7035985973364123,2.1184734713177464,1.1565541786692162,2.821660494129019,-0.7177164539215164,V3,2,placebo,001,2.9229228496551514,7.887887954711914,0.005167423281818628,-0.0012291274033486843
335,1.595210967017243,-1.9272683185593393,1.3558763354209908,0.019047633476724272,0.0,0.005420289382247824,2.777992139764041,0.6823100026676772,2.0488536212275528,1.1945471909010341,2.5018115838357273,-0.879388483895554,V3,2,placebo,001,2.682682752609253,7.247247219085693,0.006812703795731068,-0.0017793598817661405
339,1.5211120258667785,-1.8274553529505342,1.6523168204289418,0.1485834077700672,0.0,0.13252966484022416,1.7479129605914878,0.6897749290368453,1.0578558173472623,0.998149841858671,2.377682666434715,-0.8766291029143447,V3,2,placebo,001,2.682682752609253,6.846847057342529,0.008025772869586945,-0.002097856253385544
340,1.136229257069309,-1.82660364469108,1.6014460017998962,0.19361176551245318,0.0,0.17448930123359122,1.6803217526136833,0.6629253699185567,1.0492528319563301,0.9921957406323952,2.1511619649433675,-1.0143249386207593,V3,2,placebo,001,2.682682752609253,6.6866865158081055,0.009559862315654755,-0.002202024683356285
342,1.0807114126899902,-1.8423601613831497,1.612389298403242,0.13464554636168974,0.0,0.11860368034304618,1.7107619589570344,0.6724599478176199,1.0610104896201007,0.991620571615976,2.1359372935014127,-1.0402949263013865,V3,2,placebo,001,2.682682752609253,6.766766548156738,0.008019812405109406,-0.001883259043097496
343,1.2854788612484207,-1.691655647973141,1.6698967866193768,0.12766291723003173,0.0,0.10630757183493306,1.8252602148769075,0.7483867198600818,1.093037743112289,0.9948778263251068,2.1246540269031953,-0.9209931148461196,V3,2,placebo,001,2.7627627849578857,7.007007122039795,0.010676279664039612,-0.0027141477912664413
346,0.8346459212078144,-1.6188701370942504,1.6643762457001785,0.08708013902686595,0.0,0.07150317860378397,1.8455794526047153,0.6082326125475219,1.1088715411390093,1.0096450253272626,1.8213660627574013,-1.0947679840866869,V3,2,placebo,001,2.7627627849578857,6.926927089691162,0.00778743252158165,-0.0023002037778496742
347,0.8838594569863559,-1.3916160757210556,1.1634520189010493,0.020760631933554537,0.0,0.0018095880840548288,22.36544085469496,0.6036076087701362,19.223346121158023,32.21047506032544,1.6485760042865742,-1.0049444612110339,V3,2,placebo,001,2.60260272026062,9.489489555358887,0.009473984129726887,-0.0017642425373196602
348,1.4758507298721166,-1.525113144826656,1.1918675688201255,0.03355478616277968,0.0,0.004582791372085641,3.982424265234056,0.7685730523639216,3.3413311758926434,1.5248062274154772,2.1222877941945364,-0.8018122199532508,V3,2,placebo,001,2.522522449493408,7.407407283782959,0.014483658596873283,-0.0027053533121943474
351,1.269486249047168,-1.4069485247919122,1.3457169007731773,0.026466721552406144,0.0,0.003813334067701912,4.793071444435014,0.7039816092480199,3.5617234514043563,1.8277849485257218,1.8950196537065218,-0.8367132930357012,V3,2,placebo,001,2.8428428173065186,8.368368148803711,0.011325245723128319,-0.0023945108987390995
352,1.766081782405361,-1.265193625309936,1.212133128027426,0.040977295516499,0.0,0.004823867488301542,4.632384730604005,0.7686260950154473,3.8216798332560646,1.7193356911232005,2.1725008105105497,-0.6216378473868698,V3,2,placebo,001,2.60260272026062,7.807807922363281,0.01807394064962864,-0.0031528614927083254
