,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
114,0.5307518095018986,-1.0851511843284554,0.4445322809021057,0.08167456739009386,0.0,0.16696842572095993,1.2079944437533596,-1.1159034333997773,V3,2,placebo,001,1.0810810327529907,0.04079589247703552
117,0.47772989836493673,-1.6466028537215467,0.669700911541981,0.030986968417309066,0.0,0.3869910880467945,1.7145048304614698,-1.288418426733493,V3,2,placebo,001,1.5615615844726562,0.015486562624573708
118,0.8808502862848907,-1.386811426448353,0.5751216467642252,0.053932984231526204,0.0,0.3319345212343381,1.6429069235278941,-1.0049226685903896,V3,2,placebo,001,1.3213213682174683,0.026950158178806305
119,0.8650483612599751,-1.169669558437763,0.6864152819986777,0.04778827413479047,0.0,0.3720100726056863,1.4547974234423704,-0.934006200012748,V3,2,placebo,001,1.641641616821289,0.02388397790491581
120,0.8194757572295372,-1.342496584167145,0.71763678199659,0.03587048378710987,0.0,0.336819349871577,1.57284379236699,-1.0227562436946191,V3,2,placebo,001,1.7217217683792114,0.017928266897797585
121,0.9945690014498438,-1.415855912427193,0.8117481201403607,0.04668534006189243,0.0,0.4492880493063406,1.7302645645680832,-0.9584274786165661,V3,2,placebo,001,1.881881833076477,0.023335570469498634
122,1.6789871023943281,-1.1918568191372312,0.7213136408309628,0.07266327882359153,0.0,0.6023900518370546,2.0590095597957823,-0.6173171767669412,V3,2,placebo,001,1.7217217683792114,0.036317650228738785
162,0.8282771862988286,-3.062582829421667,0.80989916738099,0.023269465262772963,0.0,0.6533138870551414,3.172610389633673,-1.3066646107506514,V3,2,placebo,001,1.881881833076477,0.011631177738308907
163,0.6870711851809538,-2.9210413829735615,0.8106980129106868,0.0180171324052848,0.0,0.6799497715960192,3.0007581666222385,-1.33978113539752,V3,2,placebo,001,1.881881833076477,0.009005820378661156
164,1.183327768013319,-2.821033615420403,0.7216332388239117,0.029959271451342216,0.0,0.6602465546208751,3.059165779405113,-1.1736223244710473,V3,2,placebo,001,1.7217217683792114,0.014973873272538185
168,0.7543052164169609,-2.7149056421767668,0.7197480532566806,0.022788227219672337,0.0,0.6451780847670683,2.8177453762604387,-1.2997931372784959,V3,2,placebo,001,1.7217217683792114,0.011389706283807755
171,0.6402370409774699,-2.363906216340156,0.7375951607026915,0.020113009193070314,0.0,0.6655976510052872,2.4490724914324646,-1.3063030411201766,V3,2,placebo,001,1.7217217683792114,0.010052802041172981
172,0.9951204611299308,-2.1007049091689183,0.7081208141121397,0.024015814371994276,0.0,0.6348064809083456,2.324483995979718,-1.1284027752106427,V3,2,placebo,001,1.641641616821289,0.01200310979038477
183,0.644151412764904,-1.8573896156944518,0.7159222640378243,0.023184080890172844,0.0,0.6192564754196335,1.965916383536341,-1.236970948185216,V3,2,placebo,001,1.7217217683792114,0.011587509885430336
184,0.8910969392878876,-1.8888582767763569,0.5688635897868924,0.036956562933363205,0.0,0.5255334734171277,2.0885016985759886,-1.1299908909657799,V3,2,placebo,001,1.3213213682174683,0.01846684142947197
194,0.5489552112010516,-1.671061014706407,0.5726271066276732,0.031696459376769376,0.0,0.3245975556028614,1.7589191962044188,-1.2533957592883627,V3,2,placebo,001,1.3213213682174683,0.01583854854106903
195,0.446745741190977,-1.544347272396033,0.7169106126115626,0.02288983236874317,0.0,0.35078102162538605,1.6076660894070454,-1.2892049931596608,V3,2,placebo,001,1.7217217683792114,0.011440454982221127
207,1.1899066824458036,-1.1940937669144551,0.7775504339636831,0.05780963652764476,0.0,0.5481113071210798,1.6857454840850477,-0.7871544886382865,V3,2,placebo,001,1.8018018007278442,0.028895236551761627
208,1.310760170527752,-1.1374230261848157,0.6204648346065706,0.06745812639849354,0.0,0.459324286090527,1.7354605628297537,-0.7147137604519599,V3,2,placebo,001,1.4814814329147339,0.0337115079164505
211,1.1808160657449,-0.8682825846356345,0.5816814846825201,0.014428314451203357,0.0,0.20098263701162122,1.4656879708528694,-0.6340422207171367,V3,2,placebo,001,1.401401400566101,0.007209885865449905
216,1.019813185686092,-1.4000574455865933,0.6810803338338546,0.06330771962748798,0.0,0.4165402684832109,1.7321027061469743,-0.9412578453509941,V3,2,placebo,001,1.641641616821289,0.0316401869058609
217,1.9259055828890084,-1.1481047503263713,0.5507139862666166,0.06563539741188401,0.0,0.6102132747667015,2.2421545067022097,-0.5375746673416502,V3,2,placebo,001,1.3213213682174683,0.032796021550893784
220,1.2543974286626682,-0.8494679121704066,0.822325596960725,0.01517343373617757,0.0,0.42052334824660076,1.5149615978111999,-0.595254023530945,V3,2,placebo,001,1.9619619846343994,0.007584468461573124
225,1.7603586478192748,-1.0731486419491119,0.7148053990755399,0.06401002734773058,0.0,0.6433323877644217,2.0616766421214865,-0.5474625234707232,V3,2,placebo,001,1.7217217683792114,0.03199246525764465
226,1.7415791135168808,-0.829146214363847,0.5224904254239521,0.04411667122869958,0.0,0.575669905696965,1.928880829245846,-0.4443362796717343,V3,2,placebo,001,1.241241216659546,0.02204214781522751
228,1.2293424866031912,-0.8923464420417312,0.772299457599264,0.017545151459590562,0.0,0.48244162305047034,1.5190671881099447,-0.627880138534468,V3,2,placebo,001,1.8018018007278442,0.008769628591835499
230,1.469062661749126,-0.721794225696753,0.5715657864137017,0.09602373279229655,0.0,0.6539881232173517,1.6368054277752755,-0.45668740163826604,V3,2,placebo,001,1.3213213682174683,0.04798242449760437
231,1.255896936079145,-0.5051593842303072,0.5733121310359944,0.05725683729392209,0.0,0.6070628432806924,1.3536850141480208,-0.3824272837415056,V3,2,placebo,001,1.3213213682174683,0.028610968962311745
232,1.2426989508708346,-0.6070846261745544,0.694403592878743,0.022919213554584778,0.0,0.5601907355005529,1.383059082553226,-0.45442237040387173,V3,2,placebo,001,1.641641616821289,0.01145484484732151
233,1.1685534310974957,-0.9091249426668746,0.5792454231108568,0.023816644232943662,0.0,0.44494217413932835,1.480548980178899,-0.661176483557926,V3,2,placebo,001,1.401401400566101,0.011901212856173515
234,0.9562541734479548,-0.8975842657623758,0.6241091470876026,0.016498187161008347,0.0,0.39235840451749027,1.3115180358579956,-0.7537609232748465,V3,2,placebo,001,1.4814814329147339,0.008244849741458893
238,1.2651146695169118,-0.6060063122247697,0.6052152854568402,0.07961340224977247,0.0,0.6782534778033404,1.4027682550881846,-0.4467174489864943,V3,2,placebo,001,1.401401400566101,0.03978492319583893
239,1.0607473126258782,-0.5909819462000022,0.7158876098180331,0.01842072881665775,0.0,0.5673965473508078,1.2142670719316098,-0.5083064219701845,V3,2,placebo,001,1.7217217683792114,0.009206762537360191
240,0.9667816143297602,-0.7534878789285274,0.5795024664520212,0.017343197871977748,0.0,0.45697090390886574,1.225728629631481,-0.6620391729695397,V3,2,placebo,001,1.401401400566101,0.00866642501205206
241,0.5504232615188278,-0.8207905338684868,0.5760447439930272,0.012026108667264649,0.0,0.32027750076067785,0.9882625497858043,-0.9800746382508488,V3,2,placebo,001,1.3213213682174683,0.0060094245709478855
244,0.9030063153362278,-0.501048546904065,0.5723640199887606,0.03105554390720337,0.0,0.5750082362229119,1.0327003688833396,-0.506572310224271,V3,2,placebo,001,1.3213213682174683,0.015518276952207088
245,0.744901678095618,-0.5581248724122887,0.4495773388267706,0.014844991483143995,0.0,0.22341666905381186,0.9307963704457067,-0.6430272039113393,V3,2,placebo,001,1.0810810327529907,0.007415140047669411
246,0.5602224458839264,-0.9067418857728595,0.6287787587013727,0.0077290150879676936,0.0,0.24507642836315213,1.0658470979868973,-1.0173615222157368,V3,2,placebo,001,1.4814814329147339,0.0038625493180006742
249,0.8658190579703008,-0.6146084261514715,0.5694923341590457,0.017111227859081903,0.0,0.5174180868351168,1.0617844219242285,-0.6173113549261431,V3,2,placebo,001,1.3213213682174683,0.008550329133868217
250,0.6845597606933722,-0.661468928816977,0.43092229814151506,0.015554440516249714,0.0,0.3030171054686397,0.951926052669453,-0.7682450615738906,V3,2,placebo,001,1.001001000404358,0.007768831215798855
251,0.7803076782860867,-0.6063730017552406,0.5746178990362305,0.008043892230520863,0.0,0.28338486441480704,0.9882146983575402,-0.6606174503725747,V3,2,placebo,001,1.3213213682174683,0.004019506275653839
319,0.9391214123472651,-3.7278369962140414,1.0885194829286706,0.010846087835084069,0.0,0.667341577651732,3.8443097816735907,-1.3240102331585268,V3,2,placebo,001,2.60260272026062,0.005422126967459917
320,1.2460846084633956,-3.4266691851661397,1.0352529420440975,0.01267348774035847,0.0,0.6660033468592519,3.6462019357156494,-1.222019372739527,V3,2,placebo,001,2.4424424171447754,0.0063355593010783195
321,1.811593046276347,-3.4517689230805786,1.0407899878997,0.016382277308244517,0.0,0.6802358681448241,3.8982788591456194,-1.0874823385341257,V3,2,placebo,001,2.4424424171447754,0.00818962324410677
323,1.131568784456637,-3.417211231788255,0.8634947783441582,0.018924069614987698,0.0,0.6786871411608445,3.5996917252198792,-1.251022795045197,V3,2,placebo,001,2.0420420169830322,0.00945949275046587
324,2.2959798521880153,-3.0694378238246482,1.0485075412285938,0.01344094313436464,0.0,0.6241452988569492,3.833141275243934,-0.9285680158223389,V3,2,placebo,001,2.4424424171447754,0.006719246972352266
326,1.0338573819716497,-3.1304619684135266,0.9749898176355717,0.017317267899233213,0.0,0.6543107484586306,3.2967640531194773,-1.2518169066300935,V3,2,placebo,001,2.2822823524475098,0.00865680817514658
327,1.825873595789622,-3.0214781351848776,0.8783706351677923,0.020670951681138548,0.0,0.6878107094072256,3.530317904835485,-1.0272224266280123,V3,2,placebo,001,2.0420420169830322,0.01033279113471508
328,1.578428675787544,-2.4704390488640935,0.8805786367111188,0.01860804075400513,0.0,0.6393158085642288,2.9316388213251896,-1.0022451564721353,V3,2,placebo,001,2.0420420169830322,0.009301615878939629
330,1.0248183804237803,-2.6383797260587354,0.7005224684741074,0.02791917175536884,0.0,0.6697372910497108,2.830424048041598,-1.2003061613446115,V3,2,placebo,001,1.641641616821289,0.013953886926174164
331,1.8535469414147798,-2.168492517016372,0.7237855509560822,0.021656412570703547,0.0,0.623333392540147,2.852717311684438,-0.8635436473576246,V3,2,placebo,001,1.7217217683792114,0.010824065655469894
332,2.2818646932998083,-1.9628452439190385,0.801805948802436,0.016518930459837215,0.0,0.61923780637346,3.0099282267362817,-0.7103822461548319,V3,2,placebo,001,1.881881833076477,0.008256890811026096
335,1.6629779355237528,-2.0321398092470937,0.5689918633522297,0.031827605366846846,0.0,0.5595922634904318,2.625849923046947,-0.8849730598405463,V3,2,placebo,001,1.3213213682174683,0.015903957188129425
339,1.6457697432763478,-1.948902630562728,0.6099077641473621,0.03341482372186254,0.0,0.6038735439053622,2.5508389818446435,-0.8695274949348598,V3,2,placebo,001,1.401401400566101,0.016698412597179413
340,1.2446845814843523,-1.933320504941544,0.6771487632900781,0.03253147147827733,0.0,0.5909500025223142,2.29934074947849,-0.9987872896007786,V3,2,placebo,001,1.5615615844726562,0.01625862903892994
342,1.2294925360378532,-1.9177027488322733,0.6705303204326971,0.02812068235256109,0.0,0.5968275273822305,2.2779894049471894,-1.0006834633066544,V3,2,placebo,001,1.5615615844726562,0.014054076746106148
343,1.4398933591293779,-1.8000313228408873,0.7151800887453865,0.0352816800799648,0.0,0.6558659089997272,2.3050825687756173,-0.8960999989182161,V3,2,placebo,001,1.7217217683792114,0.01763393171131611
346,1.0339296119077277,-1.6302528812488368,0.5745917269176553,0.03355197447975044,0.0,0.4787990676816962,1.9304753039600893,-1.0055984547264538,V3,2,placebo,001,1.3213213682174683,0.016765810549259186
347,1.0036200224522682,-1.5109005487485117,0.6092343315902695,0.03756700304172334,0.0,0.47197275319374277,1.8138560079773822,-0.9844666769906116,V3,2,placebo,001,1.401401400566101,0.018773363903164864
348,1.5885646615305005,-1.5979196013686208,0.6035468058254871,0.05849198250175813,0.0,0.646869280255195,2.2531943405533323,-0.7883339735849775,V3,2,placebo,001,1.401401400566101,0.02922990545630455
351,1.3674653394642735,-1.4482402781421868,0.7116357088068604,0.04192877716736766,0.0,0.5991495029718508,1.991823626195226,-0.8140775789314674,V3,2,placebo,001,1.641641616821289,0.020956093445420265
352,1.8089544629026495,-1.3941437885196915,0.7215254040627905,0.057653618377769326,0.0,0.6628994183576273,2.2838461314027816,-0.6566119793124241,V3,2,placebo,001,1.7217217683792114,0.02881571277976036
358,1.644459133688419,-1.2405795733054823,0.7241231863259179,0.06107365171492151,0.0,0.6294194208235192,2.059923183051756,-0.6463110126264867,V3,2,placebo,001,1.7217217683792114,0.03052515909075737
364,1.6908058465740838,-0.8612682654286733,0.5694444975895787,0.09592670810417053,0.0,0.6277540414002081,1.8975266627490692,-0.47112604182409923,V3,2,placebo,001,1.3213213682174683,0.04793372005224228
366,1.1615089766328486,-0.4467278383275123,0.5869095878247478,0.08486643188606556,0.0,0.6662853956475641,1.2444552480243953,-0.3671690462060637,V3,2,placebo,001,1.401401400566101,0.0424085408449173
368,1.0569240492575342,-0.48359331586979115,0.574339189978288,0.06475134567826558,0.0,0.6483031319330159,1.162304151697344,-0.42911295528190796,V3,2,placebo,001,1.3213213682174683,0.032356008887290955
370,0.8385361362842814,-0.43562332959321987,0.5729565179799695,0.026251035933507787,0.0,0.5874933339170237,0.9449394356996929,-0.4791292096036986,V3,2,placebo,001,1.3213213682174683,0.013117508962750435
371,0.5680248275794735,-0.47453580455627137,0.3397725444582122,0.03362232979661919,0.0,0.38031280284648983,0.7401597358358251,-0.6959648627511981,V3,2,placebo,001,0.8408408164978027,0.016782008111476898
372,0.49959077445574374,-0.5221210386168218,0.6146288749481841,0.007954995881479705,0.0,0.33843490718879654,0.7226349845444784,-0.8074460765389784,V3,2,placebo,001,1.4814814329147339,0.003975388593971729
375,0.6206575583312934,-0.4844246737612145,0.5802405149322122,0.012395055682558455,0.0,0.3581755294778861,0.7873265328073366,-0.6627385377026758,V3,2,placebo,001,1.401401400566101,0.0061938404105603695
376,0.32641277985460637,-0.5105814680826526,0.5785653890088807,0.0076395018608969335,0.0,0.24612948991841666,0.6060022594032538,-1.0019826031816157,V3,2,placebo,001,1.401401400566101,0.0038174649234861135
438,3.2019365853535393,-2.8093273807657777,1.2810011422735064,0.01064270909169708,0.0,0.6141608463528435,4.259661750532052,-0.7201785387981192,V3,2,placebo,001,3.0030031204223633,0.0053207045421004295
450,2.511088407003306,-3.5848434222300667,1.0520861100608496,0.015178953543052093,0.0,0.6304996520889838,4.376833027394646,-0.9597525378074869,V3,2,placebo,001,2.4424424171447754,0.007588103413581848
453,2.699698368666411,-2.620522201813496,1.0382068960647886,0.013515770272487107,0.0,0.6490857422692533,3.762380614980033,-0.770517140828275,V3,2,placebo,001,2.4424424171447754,0.006756628397852182
455,2.002127624026946,-2.794501756250963,1.0605085057041377,0.012796033127474635,0.0,0.6169045689226222,3.437696189104194,-0.9491135815692404,V3,2,placebo,001,2.522522449493408,0.006396876182407141
456,2.9802016214424265,-2.479253048561989,1.2116252574430113,0.01136124255206411,0.0,0.6466029505004744,3.8766348013776053,-0.6938964024987729,V3,2,placebo,001,2.8428428173065186,0.0056798458099365234
458,2.2099265008281153,-2.413886077328743,0.9389913416890228,0.014883351737854135,0.0,0.6505305188773427,3.2727085316880795,-0.8294802801087385,V3,2,placebo,001,2.202202320098877,0.0074399844743311405
459,2.847652844634177,-2.0090664879151308,0.9593664077394215,0.014495699986349087,0.0,0.6387557712581817,3.4850358500906067,-0.6144188246446486,V3,2,placebo,001,2.2822823524475098,0.0072462717071175575
464,2.082121094245338,-1.7674697103243655,0.5733827179194486,0.02613786593452332,0.0,0.5650220084442426,2.7311494700978014,-0.7038431397741357,V3,2,placebo,001,1.3213213682174683,0.013060969300568104
467,1.7025083066964606,-1.5877965206033728,0.5764387010709882,0.04379031352724065,0.0,0.6187021450932333,2.3280103791028566,-0.750548704220408,V3,2,placebo,001,1.3213213682174683,0.021881958469748497
468,1.9557711639107822,-1.53908493584799,0.6566351387695694,0.04432594655745037,0.0,0.6496490534542243,2.4887392963786197,-0.6667299175101741,V3,2,placebo,001,1.5615615844726562,0.022152677178382874
473,2.2642928194662852,-1.2685172222291645,0.6066887611864525,0.06259498146501506,0.0,0.6580531243577319,2.5954109338173357,-0.5106608602565632,V3,2,placebo,001,1.401401400566101,0.031280454248189926
475,1.8012674932369466,-1.5221868326193613,0.721185405691709,0.05165405051827836,0.0,0.6787459202254964,2.358308151110002,-0.7016216411757104,V3,2,placebo,001,1.7217217683792114,0.025817077606916428
476,2.1981022252754925,-1.3504236136786536,0.6226701517482991,0.06448568166119922,0.0,0.6651244447099125,2.5797862952465627,-0.5509106510577002,V3,2,placebo,001,1.4814814329147339,0.03222618252038956
477,2.295796338274691,-1.1480711684631444,0.6158584320528941,0.05874263975312475,0.0,0.6754818033477921,2.566855709753045,-0.46370789104179694,V3,2,placebo,001,1.4814814329147339,0.02935580350458622
478,2.3633778577706237,-0.9075096423376986,0.5716949040437567,0.04832993013706714,0.0,0.6377080969836767,2.5316256930155294,-0.36662751678119454,V3,2,placebo,001,1.3213213682174683,0.024150153622031212
480,2.3267709212450094,-1.1578405895180939,0.5847636964135907,0.08318369833353778,0.0,0.6487293576250699,2.598933964279769,-0.46173933177462356,V3,2,placebo,001,1.401401400566101,0.04156748205423355
481,2.252266449637617,-1.0253656978130241,0.5796997877166393,0.057366429994744596,0.0,0.6586756194475631,2.474687651889593,-0.4272191113468552,V3,2,placebo,001,1.401401400566101,0.028666116297245026
484,1.7842578093091044,-0.79773027711604,0.5012415656033207,0.0826062540650319,0.0,0.6136320447323484,1.9544691159258973,-0.42043434849276856,V3,2,placebo,001,1.161161184310913,0.04127019643783569
485,2.1221315119692146,-1.048548818807468,0.5222919858273537,0.09328100965846878,0.0,0.6115199550287289,2.367043890491953,-0.45891785694766507,V3,2,placebo,001,1.241241216659546,0.04660625010728836
486,2.5864133218667047,-0.8920503549536336,0.4539239543086856,0.11039784258316133,0.0,0.5811268172979667,2.735925384088986,-0.33212294064879705,V3,2,placebo,001,1.0810810327529907,0.0551452562212944
487,2.17311850816946,-0.8359672511476756,0.5752683579325574,0.049736641534522605,0.0,0.6202338810820383,2.3283653698550104,-0.3672349408500139,V3,2,placebo,001,1.3213213682174683,0.024853266775608063
489,2.032975999573335,-0.7696383684208412,0.4450115552215507,0.07961751276346712,0.0,0.6041130838150435,2.173783483465337,-0.36190315429215403,V3,2,placebo,001,1.0810810327529907,0.03976849466562271
490,1.7432717221239096,-0.46518628503624304,0.4450573847809865,0.06837918820244257,0.0,0.6047906892973611,1.804271203822386,-0.260770453764174,V3,2,placebo,001,1.0810810327529907,0.034155018627643585
491,1.609855753810853,-0.7704330083115437,0.5087287271313676,0.09091141120492434,0.0,0.6364939054520444,1.7847135816073922,-0.4463592969043626,V3,2,placebo,001,1.161161184310913,0.04542052373290062
492,1.4986478112098411,-0.5929113693147751,0.5731117432267784,0.07779366218539865,0.0,0.6764219674617625,1.6116727812762641,-0.3767342389089674,V3,2,placebo,001,1.3213213682174683,0.038873106241226196
493,1.3462466606017296,-0.5077983324415023,0.6353256561075175,0.06967487793185972,0.0,0.6806693738832919,1.4388325884590183,-0.3606941991212643,V3,2,placebo,001,1.4814814329147339,0.03482015058398247
495,0.810392650701338,-0.37591528637032645,0.580088739711189,0.021490966492793605,0.0,0.5257905455513792,0.893335631684769,-0.43432659062379453,V3,2,placebo,001,1.401401400566101,0.01073908619582653
497,0.6929714840137257,-0.3219200673874617,0.32900569096821414,0.04660984116041573,0.0,0.4790531271923345,0.7640955486344185,-0.4348878071132253,V3,2,placebo,001,0.7607607841491699,0.023261813446879387
498,0.251651196050782,-0.5102590695901418,0.32632754001182884,0.026936351400431793,0.0,0.29265916345208676,0.5689399287910686,-1.112617021388167,V3,2,placebo,001,0.7607607841491699,0.013442853465676308
500,0.7450297188888115,-0.25719346192657094,0.5795086357859085,0.018733967676662546,0.0,0.48123791207243494,0.7881736857351406,-0.33240330394940704,V3,2,placebo,001,1.401401400566101,0.009361395612359047
572,3.315035776757479,-2.7567447154420472,1.207735837007288,0.011825744429325661,0.0,0.6515889979402407,4.3115082775404385,-0.6937074915407325,V3,2,placebo,001,2.8428428173065186,0.00591205945238471
573,3.1535624471707795,-2.3145618836423236,1.0242821003481133,0.014109600724214737,0.0,0.6313176365303039,3.911796623217477,-0.633150702518064,V3,2,placebo,001,2.4424424171447754,0.007053453009575605
586,3.0652369289732673,-2.514762887333418,1.054623247018715,0.013105129625910622,0.0,0.6334774555930998,3.9648089248097413,-0.6870650694600396,V3,2,placebo,001,2.522522449493408,0.006551384460180998
587,3.2802734613245295,-2.043748594773082,1.038815986656874,0.014871283966910117,0.0,0.6609400366121276,3.864854757905781,-0.5571901764791758,V3,2,placebo,001,2.4424424171447754,0.007434261497110128
590,2.9019025491444106,-2.20802065429004,1.0043844869037766,0.014543612843839263,0.0,0.65117155053917,3.6464220291269416,-0.6504326148387749,V3,2,placebo,001,2.3623623847961426,0.007270361762493849
592,2.530424854803142,-1.7809931320322123,0.8802988462856766,0.015269776013908677,0.0,0.6302049378261019,3.0943475050729856,-0.6132929234089944,V3,2,placebo,001,2.0420420169830322,0.007632913533598185
595,2.327278694825316,-1.4076026305510132,0.567853220984731,0.030934360037657302,0.0,0.5906456150411534,2.719847659138644,-0.5439617236162331,V3,2,placebo,001,1.3213213682174683,0.015457569621503353
596,2.6857450435735593,-1.1765209287862068,0.569555501523499,0.02689388399282067,0.0,0.5222637909077947,2.9321370934783895,-0.41288145701757173,V3,2,placebo,001,1.3213213682174683,0.013438637368381023
599,2.3226618690290484,-1.4146719880391287,0.6482582118590712,0.031242242310741165,0.0,0.633232586435551,2.7195688981130983,-0.5470645542158821,V3,2,placebo,001,1.5615615844726562,0.015613673254847527
605,2.3635703736025837,-1.1783597128355077,0.6076760754782572,0.061750709855967784,0.0,0.6691769728569728,2.6410218711335274,-0.46248751344166766,V3,2,placebo,001,1.401401400566101,0.030858604237437248
